type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.terminal,arrival.baggage,departure.estimatedTime,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway
departure,unknown,tlv,llbg,,,,2021-12-13t15:50:00.000,,,,isl,ltba,,2021-12-13t18:50:00.000,,mng airlines,mb,mnb,611,mb611,mnb611,,,,,,,,,,,,,
departure,scheduled,tlv,llbg,3,c6,65,2021-12-13t15:55:00.000,,,,cdg,lfpg,,2021-12-13t19:35:00.000,,klm,kl,klm,2056,kl2056,klm2056,air france,af,afr,963,af963,afr963,2e,30,2021-12-13t17:00:00.000,,,,
departure,scheduled,tlv,llbg,3,c6,65,2021-12-13t15:55:00.000,,,,cdg,lfpg,,2021-12-13t19:35:00.000,,air france,af,afr,963,af963,afr963,,,,,,,2e,30,2021-12-13t17:00:00.000,,,,
departure,active,tlv,llbg,1,,16,2021-12-13t15:55:00.000,2021-12-13t16:10:00.000,2021-12-13t16:10:00.000,2021-12-13t16:10:00.000,fco,lirf,,2021-12-13t18:40:00.000,2021-12-13t18:29:00.000,ryanair,fr,ryr,7091,fr7091,ryr7091,,,,,,,3,5,2021-12-13t15:55:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-13t15:55:00.000,,,,saw,ltfj,,2021-12-13t19:10:00.000,,pegasus,pc,pgt,784,pc784,pgt784,,,,,,,,,2021-12-13t15:55:00.000,,,,
departure,unknown,tlv,llbg,3,,,2021-12-13t16:10:00.000,,,,vie,loww,,2021-12-13t18:55:00.000,,austrian,os,aua,858,os858,aua858,,,,,,,3,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-13t16:15:00.000,,,,vie,loww,,2021-12-13t19:05:00.000,,el al,ly,ely,363,ly363,ely363,,,,,,,3,,,,,,
departure,active,tlv,llbg,3,,28,2021-12-13t16:25:00.000,2021-12-13t16:52:00.000,2021-12-13t16:52:00.000,2021-12-13t16:52:00.000,lhr,egll,,2021-12-13t19:40:00.000,2021-12-13t19:31:00.000,british airways,ba,baw,164,ba164,baw164,,,,,,,5,,2021-12-13t16:25:00.000,,,,
departure,active,tlv,llbg,3,c03,11,2021-12-13t16:25:00.000,2021-12-13t16:35:00.000,2021-12-13t16:35:00.000,2021-12-13t16:35:00.000,fra,eddf,z54a,2021-12-13t20:00:00.000,2021-12-13t19:33:00.000,united airlines,ua,ual,9123,ua9123,ual9123,lufthansa,lh,dlh,687,lh687,dlh687,1,,,,,,
departure,active,tlv,llbg,3,c03,11,2021-12-13t16:25:00.000,2021-12-13t16:35:00.000,2021-12-13t16:35:00.000,2021-12-13t16:35:00.000,fra,eddf,z54a,2021-12-13t20:00:00.000,2021-12-13t19:33:00.000,lufthansa,lh,dlh,687,lh687,dlh687,,,,,,,1,,,,,,
departure,unknown,tlv,llbg,,,,2021-12-13t16:45:00.000,,,,ist,ltfm,,2021-12-13t20:00:00.000,,mng airlines,mb,mnb,141,mb141,mnb141,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,22,2021-12-13t16:50:00.000,2021-12-13t17:12:00.000,2021-12-13t17:12:00.000,2021-12-13t17:12:00.000,cdg,lfpg,,2021-12-13t20:55:00.000,2021-12-13t20:33:00.000,aeromexico,am,amx,7853,am7853,amx7853,el al,ly,ely,325,ly325,ely325,2a,5,2021-12-13t17:18:00.000,,,,
departure,active,tlv,llbg,3,,22,2021-12-13t16:50:00.000,2021-12-13t17:12:00.000,2021-12-13t17:12:00.000,2021-12-13t17:12:00.000,cdg,lfpg,,2021-12-13t20:55:00.000,2021-12-13t20:33:00.000,el al,ly,ely,325,ly325,ely325,,,,,,,2a,5,2021-12-13t17:18:00.000,,,,
departure,active,tlv,llbg,3,,52,2021-12-13t17:00:00.000,2021-12-13t17:52:00.000,2021-12-13t17:52:00.000,2021-12-13t17:52:00.000,saw,ltfj,,2021-12-13t20:15:00.000,2021-12-13t20:29:00.000,pegasus,pc,pgt,6420,pc6420,pgt6420,,,,,,,,,2021-12-13t17:00:00.000,14,,,
departure,active,tlv,llbg,3,,13,2021-12-13t17:05:00.000,2021-12-13t17:18:00.000,2021-12-13t17:18:00.000,2021-12-13t17:18:00.000,mad,lemd,,2021-12-13t21:35:00.000,2021-12-13t21:16:00.000,aerolineas argentinas,ar,arg,7873,ar7873,arg7873,el al,ly,ely,397,ly397,ely397,4,1,2021-12-13t17:25:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-13t17:05:00.000,2021-12-13t17:18:00.000,2021-12-13t17:18:00.000,2021-12-13t17:18:00.000,mad,lemd,,2021-12-13t21:35:00.000,2021-12-13t21:16:00.000,iberia,ib,ibe,2396,ib2396,ibe2396,el al,ly,ely,397,ly397,ely397,4,1,2021-12-13t17:25:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-13t17:05:00.000,2021-12-13t17:18:00.000,2021-12-13t17:18:00.000,2021-12-13t17:18:00.000,mad,lemd,,2021-12-13t21:35:00.000,2021-12-13t21:16:00.000,el al,ly,ely,397,ly397,ely397,,,,,,,4,1,2021-12-13t17:25:00.000,,,,
departure,unknown,tlv,llbg,3,,,2021-12-13t17:20:00.000,,,,ber,eddb,,2021-12-13t20:50:00.000,,el al,ly,ely,2373,ly2373,ely2373,,,,,,,1,,,,,,
departure,active,tlv,llbg,1,,9,2021-12-13t17:30:00.000,2021-12-13t17:38:00.000,2021-12-13t17:38:00.000,2021-12-13t17:38:00.000,bgy,lime,,2021-12-13t20:45:00.000,2021-12-13t20:22:00.000,ryanair,fr,ryr,2006,fr2006,ryr2006,,,,,,,,,2021-12-13t17:30:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-13t17:50:00.000,2021-12-13t17:45:00.000,2021-12-13t17:45:00.000,2021-12-13t17:45:00.000,otp,lrop,,2021-12-13t20:35:00.000,2021-12-13t19:59:00.000,el al,ly,ely,571,ly571,ely571,,,,,,,,,2021-12-13t17:57:00.000,,,,
departure,active,tlv,llbg,3,,44,2021-12-13t18:00:00.000,2021-12-13t18:44:00.000,2021-12-13t18:44:00.000,2021-12-13t18:44:00.000,ory,lfpo,,2021-12-13t22:10:00.000,2021-12-13t22:20:00.000,transavia france,to,tvf,3939,to3939,tvf3939,,,,,,,3,,2021-12-13t18:00:00.000,10,,,
departure,active,tlv,llbg,,,,2021-12-13t18:25:00.000,,,,dxb,omdb,,2021-12-13t23:25:00.000,,emirates,ek,uae,932,ek932,uae932,,,,,,,3,,2021-12-13t18:25:00.000,,,,
departure,active,tlv,llbg,3,,20,2021-12-13t18:25:00.000,,,,zrh,lszh,,2021-12-13t21:35:00.000,,swiss,lx,swr,253,lx253,swr253,,,,,,,2,,2021-12-13t18:45:00.000,,,,
departure,active,tlv,llbg,3,,14,2021-12-13t18:25:00.000,2021-12-13t18:38:00.000,2021-12-13t18:38:00.000,2021-12-13t18:38:00.000,gnb,lfls,,2021-12-13t22:00:00.000,2021-12-13t22:02:00.000,israir airlines,6h,isr,141,6h141,isr141,,,,,,,,,2021-12-13t18:25:00.000,3,,,
departure,active,tlv,llbg,1,,46,2021-12-13t18:35:00.000,2021-12-13t19:21:00.000,2021-12-13t19:21:00.000,2021-12-13t19:21:00.000,ber,eddb,n01,2021-12-13t21:50:00.000,2021-12-13t22:26:00.000,ryanair,fr,ryr,6473,fr6473,ryr6473,,,,,,,1,b4,2021-12-13t18:35:00.000,36,,,
departure,active,tlv,llbg,3,,18,2021-12-13t18:45:00.000,2021-12-13t19:02:00.000,2021-12-13t19:02:00.000,2021-12-13t19:02:00.000,lca,lclk,,2021-12-13t19:50:00.000,2021-12-13t19:44:00.000,el al,ly,ely,2431,ly2431,ely2431,,,,,,,,,2021-12-13t19:11:00.000,,,,
departure,active,tlv,llbg,3,,18,2021-12-13t18:50:00.000,,,,ber,eddb,,2021-12-13t22:25:00.000,,easyjet,u2,ezy,5206,u25206,ezy5206,,,,,,,1,,2021-12-13t19:08:00.000,,,,
departure,active,tlv,llbg,,,14,2021-12-13t18:50:00.000,2021-12-13t19:04:00.000,2021-12-13t19:04:00.000,2021-12-13t19:04:00.000,cdg,lfpg,,2021-12-13t22:45:00.000,2021-12-13t22:41:00.000,asl airlines belgium,3v,tay,4849,3v4849,tay4849,,,,,,,,,,,,,
departure,active,tlv,llbg,1,,3,2021-12-13t18:55:00.000,2021-12-13t18:58:00.000,2021-12-13t18:58:00.000,2021-12-13t18:58:00.000,pfo,lcph,,2021-12-13t20:05:00.000,2021-12-13t19:50:00.000,ryanair,fr,ryr,4104,fr4104,ryr4104,,,,,,,,,2021-12-13t18:55:00.000,,2021-12-13t19:38:00.000,2021-12-13t19:38:00.000,2021-12-13t19:38:00.000
departure,active,tlv,llbg,3,,34,2021-12-13t19:10:00.000,2021-12-13t19:44:00.000,2021-12-13t19:44:00.000,2021-12-13t19:44:00.000,svo,uuee,,2021-12-14t00:35:00.000,2021-12-14t00:32:00.000,aeroflot,su,afl,509,su509,afl509,,,,,,,c,,2021-12-13t19:10:00.000,,,,
departure,active,tlv,llbg,3,,36,2021-12-13t19:15:00.000,2021-12-13t19:51:00.000,2021-12-13t19:51:00.000,2021-12-13t19:51:00.000,cdg,lfpg,,2021-12-13t23:35:00.000,2021-12-13t23:26:00.000,easyjet,u2,ezy,3738,u23738,ezy3738,,,,,,,2b,,2021-12-13t19:15:00.000,,,,
departure,active,tlv,llbg,3,,47,2021-12-13t19:35:00.000,2021-12-13t20:22:00.000,2021-12-13t20:22:00.000,2021-12-13t20:22:00.000,ltn,eggw,,2021-12-13t23:10:00.000,2021-12-13t23:23:00.000,easyjet,u2,ezy,2086,u22086,ezy2086,,,,,,,,,2021-12-13t20:04:00.000,14,,,
departure,active,tlv,llbg,3,,15,2021-12-13t19:40:00.000,2021-12-13t19:54:00.000,2021-12-13t19:54:00.000,2021-12-13t19:54:00.000,ath,lgav,,2021-12-13t21:55:00.000,2021-12-13t21:46:00.000,el al,ly,ely,543,ly543,ely543,,,,,,,,,2021-12-13t20:01:00.000,,,,
departure,active,tlv,llbg,3,,44,2021-12-13t20:20:00.000,2021-12-13t21:03:00.000,2021-12-13t21:03:00.000,2021-12-13t21:03:00.000,tbs,ugtb,,2021-12-14t00:50:00.000,,aircompany armenia,rm,ngt,1700,rm1700,ngt1700,georgian airways,a9,tgz,700,a9700,tgz700,,,2021-12-13t20:20:00.000,,,,
departure,active,tlv,llbg,3,,44,2021-12-13t20:20:00.000,2021-12-13t21:03:00.000,2021-12-13t21:03:00.000,2021-12-13t21:03:00.000,tbs,ugtb,,2021-12-14t00:50:00.000,,georgian airways,a9,tgz,700,a9700,tgz700,,,,,,,,,2021-12-13t20:20:00.000,,,,
departure,active,tlv,llbg,3,,32,2021-12-13t20:30:00.000,2021-12-13t21:01:00.000,2021-12-13t21:01:00.000,2021-12-13t21:01:00.000,mxp,limc,,2021-12-13t23:50:00.000,2021-12-13t23:53:00.000,easyjet,u2,ezy,2566,u22566,ezy2566,,,,,,,1,,2021-12-13t20:44:00.000,4,,,
departure,active,tlv,llbg,3,,12,2021-12-13t20:35:00.000,,,,man,egcc,,2021-12-14t00:25:00.000,,easyjet,u2,ezy,1828,u21828,ezy1828,,,,,,,1,,2021-12-13t20:47:00.000,,,,
departure,active,tlv,llbg,1,,26,2021-12-13t20:45:00.000,2021-12-13t21:10:00.000,2021-12-13t21:10:00.000,2021-12-13t21:10:00.000,skg,lgts,,2021-12-13t23:20:00.000,2021-12-13t23:24:00.000,ryanair,fr,ryr,5526,fr5526,ryr5526,,,,,,,,,2021-12-13t20:45:00.000,4,,,
departure,active,tlv,llbg,3,,30,2021-12-13t21:00:00.000,2021-12-13t21:29:00.000,2021-12-13t21:29:00.000,2021-12-13t21:29:00.000,ist,ltfm,,2021-12-14t00:15:00.000,2021-12-14t00:15:00.000,turkish airlines,tk,thy,789,tk789,thy789,,,,,,,,,2021-12-13t21:00:00.000,1,,,
departure,active,tlv,llbg,1,,26,2021-12-13t21:15:00.000,2021-12-13t21:41:00.000,2021-12-13t21:41:00.000,2021-12-13t21:41:00.000,bud,lhbp,,2021-12-13t23:55:00.000,2021-12-13t23:45:00.000,ryanair,fr,ryr,6769,fr6769,ryr6769,,,,,,,2b,,2021-12-13t21:15:00.000,,,,
departure,scheduled,tlv,llbg,3,,60,2021-12-13t22:00:00.000,,,,bkk,vtbs,,2021-12-14t13:45:00.000,,qantas,qf,qfa,5020,qf5020,qfa5020,el al,ly,ely,81,ly81,ely81,,,2021-12-13t23:00:00.000,,,,
departure,scheduled,tlv,llbg,3,,60,2021-12-13t22:00:00.000,,,,bkk,vtbs,,2021-12-14t13:45:00.000,,thai airways international,tg,tha,4584,tg4584,tha4584,el al,ly,ely,81,ly81,ely81,,,2021-12-13t23:00:00.000,,,,
departure,scheduled,tlv,llbg,3,,60,2021-12-13t22:00:00.000,,,,bkk,vtbs,,2021-12-14t13:45:00.000,,vietnam airlines,vn,hvn,3298,vn3298,hvn3298,el al,ly,ely,81,ly81,ely81,,,2021-12-13t23:00:00.000,,,,
departure,scheduled,tlv,llbg,3,,60,2021-12-13t22:00:00.000,,,,bkk,vtbs,,2021-12-14t13:45:00.000,,el al,ly,ely,81,ly81,ely81,,,,,,,,,2021-12-13t23:00:00.000,,,,
departure,active,tlv,llbg,3,b6,20,2021-12-13t23:10:00.000,2021-12-13t23:30:00.000,2021-12-13t23:30:00.000,2021-12-13t23:30:00.000,ewr,kewr,bhol,2021-12-14t04:05:00.000,2021-12-14t03:51:00.000,united airlines,ua,ual,91,ua91,ual91,,,,,,,b,11,2021-12-13t23:09:00.000,,,,
departure,active,tlv,llbg,3,c7,8,2021-12-13t23:15:00.000,2021-12-13t23:23:00.000,2021-12-13t23:23:00.000,2021-12-13t23:23:00.000,mia,kmia,d25,2021-12-14t06:30:00.000,2021-12-14t05:31:00.000,american airlines,aa,aal,53,aa53,aal53,,,,,,,n,cd,2021-12-13t23:28:00.000,,,,
departure,active,tlv,llbg,1,,13,2021-12-13t23:15:00.000,2021-12-13t23:27:00.000,2021-12-13t23:27:00.000,2021-12-13t23:27:00.000,pfo,lcph,,2021-12-14t00:25:00.000,2021-12-14t00:10:00.000,ryanair,fr,ryr,4162,fr4162,ryr4162,,,,,,,,,2021-12-13t23:15:00.000,,,,
departure,active,tlv,llbg,3,,3,2021-12-13t23:30:00.000,2021-12-13t23:33:00.000,2021-12-13t23:33:00.000,2021-12-13t23:33:00.000,otp,lrop,,2021-12-14t02:15:00.000,2021-12-14t01:45:00.000,tarom,ro,rot,154,ro154,rot154,,,,,,,,,,,,,
departure,active,tlv,llbg,,,23,2021-12-13t23:45:00.000,2021-12-14t00:08:00.000,2021-12-14t00:08:00.000,2021-12-14t00:08:00.000,dxb,omdb,,2021-12-14t04:50:00.000,2021-12-14t04:46:00.000,emirates,ek,uae,2368,ek2368,uae2368,flydubai,fz,fdb,1628,fz1628,fdb1628,3,,,,,,
departure,active,tlv,llbg,,,23,2021-12-13t23:45:00.000,2021-12-14t00:08:00.000,2021-12-14t00:08:00.000,2021-12-14t00:08:00.000,dxb,omdb,,2021-12-14t04:50:00.000,2021-12-14t04:46:00.000,flydubai,fz,fdb,1628,fz1628,fdb1628,,,,,,,3,,,,,,
departure,active,tlv,llbg,3,c09,9,2021-12-13t23:55:00.000,2021-12-14t00:03:00.000,2021-12-14t00:03:00.000,2021-12-14t00:03:00.000,jfk,kjfk,b22,2021-12-14t05:20:00.000,2021-12-14t04:44:00.000,delta air lines,dl,dal,235,dl235,dal235,,,,,,,4,t4,2021-12-13t23:48:00.000,,,,
departure,active,tlv,llbg,,,,2021-12-14t00:05:00.000,2021-12-13t23:52:00.000,2021-12-13t23:52:00.000,2021-12-13t23:52:00.000,cai,heca,,2021-12-14t01:35:00.000,2021-12-14t00:53:00.000,lufthansa,lh,dlh,8291,lh8291,dlh8291,lufthansa,lh,dlh,8290,lh8290,dlh8290,,,2021-12-14t00:05:00.000,,2021-12-14t00:56:00.000,2021-12-14t00:56:00.000,2021-12-14t00:56:00.000
departure,active,tlv,llbg,,,,2021-12-14t00:05:00.000,2021-12-13t23:52:00.000,2021-12-13t23:52:00.000,2021-12-13t23:52:00.000,cai,heca,,2021-12-14t01:35:00.000,2021-12-14t00:53:00.000,lufthansa,lh,dlh,8290,lh8290,dlh8290,,,,,,,,,2021-12-14t00:05:00.000,,2021-12-14t00:56:00.000,2021-12-14t00:56:00.000,2021-12-14t00:56:00.000
departure,active,tlv,llbg,3,,6,2021-12-14t00:05:00.000,2021-12-14t00:10:00.000,2021-12-14t00:10:00.000,2021-12-14t00:10:00.000,ist,ltfm,c,2021-12-14t03:25:00.000,2021-12-14t02:53:00.000,air serbia,ju,asl,8256,ju8256,asl8256,turkish airlines,tk,thy,791,tk791,thy791,,,2021-12-14t00:05:00.000,,,,
departure,active,tlv,llbg,3,,6,2021-12-14t00:05:00.000,2021-12-14t00:10:00.000,2021-12-14t00:10:00.000,2021-12-14t00:10:00.000,ist,ltfm,c,2021-12-14t03:25:00.000,2021-12-14t02:53:00.000,turkish airlines,tk,thy,791,tk791,thy791,,,,,,,,,2021-12-14t00:05:00.000,,,,
departure,active,tlv,llbg,3,c8,10,2021-12-14t00:45:00.000,2021-12-14t00:54:00.000,2021-12-14t00:54:00.000,2021-12-14t00:54:00.000,jfk,kjfk,47,2021-12-14t06:05:00.000,2021-12-14t05:37:00.000,jetblue airways,b6,jbu,4497,b64497,jbu4497,american airlines,aa,aal,145,aa145,aal145,8,,2021-12-14t00:55:00.000,,,,
departure,active,tlv,llbg,3,c8,10,2021-12-14t00:45:00.000,2021-12-14t00:54:00.000,2021-12-14t00:54:00.000,2021-12-14t00:54:00.000,jfk,kjfk,47,2021-12-14t06:05:00.000,2021-12-14t05:37:00.000,american airlines,aa,aal,145,aa145,aal145,,,,,,,8,,2021-12-14t00:55:00.000,,,,
departure,active,tlv,llbg,,,34,2021-12-14t00:45:00.000,2021-12-14t01:18:00.000,2021-12-14t01:18:00.000,2021-12-14t01:18:00.000,dxb,omdb,,2021-12-14t05:45:00.000,2021-12-14t06:01:00.000,emirates,ek,uae,2346,ek2346,uae2346,flydubai,fz,fdb,1808,fz1808,fdb1808,3,,2021-12-14t00:45:00.000,17,,,
departure,active,tlv,llbg,,,34,2021-12-14t00:45:00.000,2021-12-14t01:18:00.000,2021-12-14t01:18:00.000,2021-12-14t01:18:00.000,dxb,omdb,,2021-12-14t05:45:00.000,2021-12-14t06:01:00.000,flydubai,fz,fdb,1808,fz1808,fdb1808,,,,,,,3,,2021-12-14t00:45:00.000,17,,,
departure,active,tlv,llbg,3,,14,2021-12-14t00:45:00.000,2021-12-14t00:59:00.000,2021-12-14t00:59:00.000,2021-12-14t00:59:00.000,jfk,kjfk,,2021-12-14t05:45:00.000,2021-12-14t05:22:00.000,aeromexico,am,amx,7869,am7869,amx7869,el al,ly,ely,1,ly1,ely1,4,,2021-12-15t00:59:00.000,,,,
departure,active,tlv,llbg,3,,14,2021-12-14t00:45:00.000,2021-12-14t00:59:00.000,2021-12-14t00:59:00.000,2021-12-14t00:59:00.000,jfk,kjfk,,2021-12-14t05:45:00.000,2021-12-14t05:22:00.000,aerolineas argentinas,ar,arg,7853,ar7853,arg7853,el al,ly,ely,1,ly1,ely1,4,,2021-12-15t00:59:00.000,,,,
departure,active,tlv,llbg,3,,14,2021-12-14t00:45:00.000,2021-12-14t00:59:00.000,2021-12-14t00:59:00.000,2021-12-14t00:59:00.000,jfk,kjfk,,2021-12-14t05:45:00.000,2021-12-14t05:22:00.000,el al,ly,ely,1,ly1,ely1,,,,,,,4,,2021-12-15t00:59:00.000,,,,
departure,active,tlv,llbg,3,b9,16,2021-12-14t00:55:00.000,2021-12-14t01:10:00.000,2021-12-14t01:10:00.000,2021-12-14t01:10:00.000,sfo,ksfo,g6,2021-12-14t06:00:00.000,2021-12-14t05:34:00.000,united airlines,ua,ual,955,ua955,ual955,,,,,,,i,,2021-12-14t00:49:00.000,,,,
departure,active,tlv,llbg,3,,15,2021-12-14t01:00:00.000,2021-12-14t01:15:00.000,2021-12-14t01:15:00.000,2021-12-14t01:15:00.000,ewr,kewr,62,2021-12-14t06:00:00.000,2021-12-14t05:44:00.000,el al,ly,ely,27,ly27,ely27,,,,,,,b,3,2021-12-14t01:09:00.000,,,,
departure,active,tlv,llbg,3,,8,2021-12-14t01:05:00.000,2021-12-14t01:13:00.000,2021-12-14t01:13:00.000,2021-12-14t01:13:00.000,lax,klax,,2021-12-14t06:00:00.000,2021-12-14t05:43:00.000,aeromexico,am,amx,7875,am7875,amx7875,el al,ly,ely,5,ly5,ely5,tbit,,2021-12-14t01:10:00.000,,,,
departure,active,tlv,llbg,3,,8,2021-12-14t01:05:00.000,2021-12-14t01:13:00.000,2021-12-14t01:13:00.000,2021-12-14t01:13:00.000,lax,klax,,2021-12-14t06:00:00.000,2021-12-14t05:43:00.000,el al,ly,ely,5,ly5,ely5,,,,,,,tbit,,2021-12-14t01:10:00.000,,,,
departure,unknown,tlv,llbg,3,,,2021-12-14t01:15:00.000,,,,otp,lrop,,2021-12-14t04:00:00.000,,blue air,0b,bla,170,0b170,bla170,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,19,2021-12-14t01:20:00.000,2021-12-14t01:38:00.000,2021-12-14t01:38:00.000,2021-12-14t01:38:00.000,hrk,ukhh,,2021-12-14t04:45:00.000,2021-12-14t04:31:00.000,uia,ps,aui,794,ps794,aui794,,,,,,,,,2021-12-14t01:20:00.000,,,,
departure,active,tlv,llbg,3,,24,2021-12-13t15:00:00.000,2021-12-13t15:23:00.000,2021-12-13t15:23:00.000,2021-12-13t15:23:00.000,dxb,omdb,,2021-12-13t20:36:00.000,2021-12-13t20:06:00.000,el al,ly,ely,5057,ly5057,ely5057,,,,,,,1,,2021-12-13t15:34:00.000,,,,
departure,active,tlv,llbg,,,15,2021-12-13t15:30:00.000,,,,ist,ltfm,,2021-12-13t18:33:00.000,,mng airlines,mb,mnb,141,mb141,mnb141,,,,,,,,,2021-12-13t15:45:00.000,,,,
departure,active,tlv,llbg,,,3,2021-12-13t14:45:00.000,2021-12-13t14:48:00.000,2021-12-13t14:48:00.000,2021-12-13t14:48:00.000,shj,omsj,,2021-12-13t19:28:00.000,2021-12-13t19:21:00.000,challenge airlines,x7,chg,507,x7507,chg507,,,,,,,,,2021-12-13t15:00:00.000,,,,
departure,active,tlv,llbg,,,14,2021-12-13t15:00:00.000,2021-12-13t15:13:00.000,2021-12-13t15:13:00.000,2021-12-13t15:13:00.000,cgn,eddk,,2021-12-13t18:16:00.000,2021-12-13t18:23:00.000,fedex,fx,fdx,5071,fx5071,fdx5071,,,,,,,,,2021-12-13t15:15:00.000,7,,,
departure,active,tlv,llbg,,,15,2021-12-13t15:20:00.000,,,,bru,ebbr,,2021-12-13t18:57:00.000,,eat leipzig,qy,bcs,995,qy995,bcs995,,,,,,,,,2021-12-13t15:35:00.000,,,,
departure,active,tlv,llbg,,,15,2021-12-13t11:58:00.000,2021-12-13t12:13:00.000,2021-12-13t12:13:00.000,2021-12-13t12:13:00.000,ala,uaaa,,2021-12-13t21:25:00.000,,el al,ly,ely,5291,ly5291,ely5291,,,,,,,,,,,,,
departure,active,tlv,llbg,,,16,2021-12-13t14:56:00.000,2021-12-13t15:11:00.000,2021-12-13t15:11:00.000,2021-12-13t15:11:00.000,hkg,vhhh,,2021-12-14t06:58:00.000,2021-12-14t06:32:00.000,el al,ly,ely,75,ly75,ely75,,,,,,,,,,,,,
departure,active,tlv,llbg,,,25,2021-12-13t15:20:00.000,2021-12-13t15:44:00.000,2021-12-13t15:44:00.000,2021-12-13t15:44:00.000,bru,ebbr,,2021-12-13t18:57:00.000,2021-12-13t19:14:00.000,dhl air,d0,dhk,995,d0995,dhk995,,,,,,,,,,17,,,
departure,active,tlv,llbg,,,15,2021-12-13t20:20:00.000,,,,lej,eddp,,2021-12-13t23:36:00.000,,eat leipzig,qy,bcs,961,qy961,bcs961,,,,,,,,,2021-12-13t20:35:00.000,,,,
departure,active,tlv,llbg,,,16,2021-12-13t15:58:00.000,2021-12-13t16:13:00.000,2021-12-13t16:13:00.000,2021-12-13t16:13:00.000,can,zggg,,2021-12-14t08:19:00.000,2021-12-14t08:19:00.000,el al,ly,ely,63,ly63,ely63,,,,,,,,,,,,,
departure,active,tlv,llbg,,,38,2021-12-13t21:12:00.000,2021-12-13t21:50:00.000,2021-12-13t21:50:00.000,2021-12-13t21:50:00.000,cgn,eddk,,2021-12-14t00:41:00.000,2021-12-14t01:04:00.000,ups airlines,5x,ups,267,5x267,ups267,,,,,,,,,2021-12-13t21:27:00.000,23,,,
departure,scheduled,tlv,llbg,,,65,2021-12-13t23:00:00.000,,,,gyd,ubbb,,2021-12-14t03:42:00.000,,silk way west,7l,azg,219,7l219,azg219,,,,,,,,,2021-12-14t00:05:00.000,,,,
departure,active,tlv,llbg,,,5,2021-12-14t00:00:00.000,2021-12-14t00:05:00.000,2021-12-14t00:05:00.000,2021-12-14t00:05:00.000,cgn,eddk,,2021-12-14t03:22:00.000,2021-12-14t03:17:00.000,ups airlines,5x,ups,6263,5x6263,ups6263,,,,,,,,,2021-12-14t00:15:00.000,,,,
departure,active,tlv,llbg,,,17,2021-12-13t20:20:00.000,2021-12-13t20:37:00.000,2021-12-13t20:37:00.000,2021-12-13t20:37:00.000,lej,eddp,,2021-12-13t23:36:00.000,2021-12-13t23:34:00.000,dhl air,d0,dhk,961,d0961,dhk961,,,,,,,,,2021-12-13t20:35:00.000,,,,
departure,active,tlv,llbg,,,15,2021-12-13t21:48:00.000,2021-12-13t22:02:00.000,2021-12-13t22:02:00.000,2021-12-13t22:02:00.000,lgg,eblg,,2021-12-14t01:07:00.000,2021-12-14t01:12:00.000,el al,ly,ely,231,ly231,ely231,,,,,,,,,,6,,,
departure,active,tlv,llbg,3,b4,19,2021-12-14t05:15:00.000,2021-12-14t05:34:00.000,2021-12-14t05:34:00.000,2021-12-14t05:34:00.000,fco,lirf,,2021-12-14t08:00:00.000,2021-12-14t07:49:00.000,italia trasporto aereo,az,ity,809,az809,ity809,,,,,,,3,4,,,,,
departure,active,tlv,llbg,3,b5,16,2021-12-14t05:15:00.000,2021-12-14t05:30:00.000,2021-12-14t05:30:00.000,2021-12-14t05:30:00.000,ams,eham,a09,2021-12-14t09:20:00.000,2021-12-14t09:00:00.000,air france,af,afr,8424,af8424,afr8424,klm,kl,klm,462,kl462,klm462,,22,,,,,
departure,active,tlv,llbg,3,b5,16,2021-12-14t05:15:00.000,2021-12-14t05:30:00.000,2021-12-14t05:30:00.000,2021-12-14t05:30:00.000,ams,eham,a09,2021-12-14t09:20:00.000,2021-12-14t09:00:00.000,delta air lines,dl,dal,9690,dl9690,dal9690,klm,kl,klm,462,kl462,klm462,,22,,,,,
departure,active,tlv,llbg,3,b5,16,2021-12-14t05:15:00.000,2021-12-14t05:30:00.000,2021-12-14t05:30:00.000,2021-12-14t05:30:00.000,ams,eham,a09,2021-12-14t09:20:00.000,2021-12-14t09:00:00.000,kenya airways,kq,kqa,1462,kq1462,kqa1462,klm,kl,klm,462,kl462,klm462,,22,,,,,
