type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.delay,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.terminal,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.baggage,arrival.gate
arrival,landed,fkb,edsb,,5.0,2021-12-17t06:05:00.000,2021-12-17t06:05:00.000,2021-12-17t06:10:00.000,2021-12-17t06:10:00.000,2021-12-17t06:10:00.000,tlv,llbg,1,,2021-12-17t11:15:00.000,2021-12-17t10:56:00.000,2021-12-17t11:00:00.000,2021-12-17t11:00:00.000,2021-12-17t11:00:00.000,ryanair,fr,ryr,1842,fr1842,ryr1842,,,,,,,,,
arrival,landed,pfo,lcph,,10.0,2021-12-17t10:30:00.000,2021-12-17t10:30:00.000,2021-12-17t10:40:00.000,2021-12-17t10:40:00.000,2021-12-17t10:40:00.000,tlv,llbg,1,,2021-12-17t11:35:00.000,2021-12-17t11:22:00.000,2021-12-17t11:23:00.000,2021-12-17t11:23:00.000,2021-12-17t11:23:00.000,ryanair,fr,ryr,4103,fr4103,ryr4103,,,,,,,,,
arrival,landed,ber,eddb,11,13.0,2021-12-17t06:35:00.000,2021-12-17t06:35:00.000,2021-12-17t06:48:00.000,2021-12-17t06:48:00.000,2021-12-17t06:48:00.000,tlv,llbg,1,,2021-12-17t11:35:00.000,2021-12-17t11:23:00.000,2021-12-17t11:26:00.000,2021-12-17t11:26:00.000,2021-12-17t11:26:00.000,ryanair,fr,ryr,6472,fr6472,ryr6472,1,,,,,,,,
arrival,landed,nap,lirn,b15,11.0,2021-12-17t07:25:00.000,2021-12-17t07:25:00.000,2021-12-17t07:35:00.000,2021-12-17t07:35:00.000,2021-12-17t07:35:00.000,tlv,llbg,1,,2021-12-17t11:40:00.000,2021-12-17t11:16:00.000,2021-12-17t11:16:00.000,2021-12-17t11:16:00.000,2021-12-17t11:16:00.000,ryanair,fr,ryr,8695,fr8695,ryr8695,,,,,,,,,
arrival,landed,dxb,omdb,,39.0,2021-12-17t09:50:00.000,2021-12-17t09:50:00.000,2021-12-17t10:28:00.000,2021-12-17t10:28:00.000,2021-12-17t10:28:00.000,tlv,llbg,,18.0,2021-12-17t11:40:00.000,2021-12-17t11:56:00.000,2021-12-17t11:57:00.000,2021-12-17t11:57:00.000,2021-12-17t11:57:00.000,emirates,ek,uae,2363,ek2363,uae2363,3,flydubai,fz,fdb,1163,fz1163,fdb1163,,
arrival,landed,dxb,omdb,,39.0,2021-12-17t09:50:00.000,2021-12-17t09:50:00.000,2021-12-17t10:28:00.000,2021-12-17t10:28:00.000,2021-12-17t10:28:00.000,tlv,llbg,,18.0,2021-12-17t11:40:00.000,2021-12-17t11:56:00.000,2021-12-17t11:57:00.000,2021-12-17t11:57:00.000,2021-12-17t11:57:00.000,flydubai,fz,fdb,1163,fz1163,fdb1163,3,,,,,,,,
arrival,landed,bus,ugsb,,,2021-12-17t11:15:00.000,,2021-12-17t11:10:00.000,2021-12-17t11:10:00.000,2021-12-17t11:10:00.000,tlv,llbg,3,,2021-12-17t11:40:00.000,2021-12-17t11:16:00.000,2021-12-17t11:19:00.000,2021-12-17t11:19:00.000,2021-12-17t11:19:00.000,israir airlines,6h,isr,886,6h886,isr886,,,,,,,,,
arrival,landed,ams,eham,e4,21.0,2021-12-17t06:15:00.000,2021-12-17t06:15:00.000,2021-12-17t06:35:00.000,2021-12-17t06:35:00.000,2021-12-17t06:35:00.000,tlv,llbg,3,,2021-12-17t11:50:00.000,2021-12-17t11:45:00.000,2021-12-17t11:47:00.000,2021-12-17t11:47:00.000,2021-12-17t11:47:00.000,transavia,hv,tra,5801,hv5801,tra5801,1,,,,,,,,
arrival,landed,bud,lhbp,,10.0,2021-12-17t07:50:00.000,2021-12-17t07:50:00.000,2021-12-17t08:00:00.000,2021-12-17t08:00:00.000,2021-12-17t08:00:00.000,tlv,llbg,1,,2021-12-17t12:10:00.000,2021-12-17t11:49:00.000,2021-12-17t11:49:00.000,2021-12-17t11:49:00.000,2021-12-17t11:49:00.000,ryanair,fr,ryr,6754,fr6754,ryr6754,2b,,,,,,,,
arrival,landed,gva,lsgg,c62,11.0,2021-12-17t07:05:00.000,2021-12-17t07:05:00.000,2021-12-17t07:16:00.000,2021-12-17t07:16:00.000,2021-12-17t07:16:00.000,tlv,llbg,3,,2021-12-17t12:10:00.000,2021-12-17t11:55:00.000,2021-12-17t12:03:00.000,2021-12-17t12:03:00.000,2021-12-17t12:03:00.000,easyjet,u2,ezy,1525,u21525,ezy1525,1,,,,,,,,
arrival,landed,ory,lfpo,35,11.0,2021-12-17t06:50:00.000,2021-12-17t06:50:00.000,2021-12-17t07:00:00.000,2021-12-17t07:00:00.000,2021-12-17t07:00:00.000,tlv,llbg,1,,2021-12-17t12:35:00.000,2021-12-17t12:07:00.000,2021-12-17t12:10:00.000,2021-12-17t12:10:00.000,2021-12-17t12:10:00.000,transavia france,to,tvf,3930,to3930,tvf3930,3,,,,,,,,
arrival,landed,kbp,ukbb,d11,16.0,2021-12-17t09:45:00.000,2021-12-17t09:45:00.000,2021-12-17t10:01:00.000,2021-12-17t10:01:00.000,2021-12-17t10:01:00.000,tlv,llbg,3,9.0,2021-12-17t12:55:00.000,2021-12-17t12:59:00.000,2021-12-17t13:04:00.000,2021-12-17t13:04:00.000,2021-12-17t13:04:00.000,uia,ps,aui,775,ps775,aui775,d,,,,,,,,
arrival,landed,ath,lgav,a5,11.0,2021-12-17t10:55:00.000,2021-12-17t10:55:00.000,2021-12-17t11:05:00.000,2021-12-17t11:05:00.000,2021-12-17t11:05:00.000,tlv,llbg,3,,2021-12-17t12:55:00.000,2021-12-17t12:46:00.000,2021-12-17t12:48:00.000,2021-12-17t12:48:00.000,2021-12-17t12:48:00.000,israir airlines,6h,isr,562,6h562,isr562,m,,,,,,,,
arrival,landed,ams,eham,,9.0,2021-12-17t07:15:00.000,2021-12-17t07:15:00.000,2021-12-17t07:23:00.000,2021-12-17t07:23:00.000,2021-12-17t07:23:00.000,tlv,llbg,3,,2021-12-17t13:00:00.000,2021-12-17t12:28:00.000,2021-12-17t12:36:00.000,2021-12-17t12:36:00.000,2021-12-17t12:36:00.000,easyjet,u2,ezy,7933,u27933,ezy7933,,,,,,,,,
arrival,landed,bud,lhbp,,34.0,2021-12-17t08:55:00.000,2021-12-17t08:55:00.000,2021-12-17t09:28:00.000,2021-12-17t09:28:00.000,2021-12-17t09:28:00.000,tlv,llbg,3,12.0,2021-12-17t13:10:00.000,2021-12-17t13:20:00.000,2021-12-17t13:21:00.000,2021-12-17t13:21:00.000,2021-12-17t13:21:00.000,israir airlines,6h,isr,726,6h726,isr726,2b,,,,,,,,
arrival,landed,ewr,kewr,63,10.0,2021-12-16t20:00:00.000,2021-12-16t20:13:00.000,2021-12-16t20:09:00.000,2021-12-16t20:09:00.000,2021-12-16t20:09:00.000,tlv,llbg,3,8.0,2021-12-17t13:20:00.000,2021-12-17t13:21:00.000,2021-12-17t13:28:00.000,2021-12-17t13:28:00.000,2021-12-17t13:28:00.000,el al,ly,ely,26,ly26,ely26,b,,,,,,,,
arrival,scheduled,dxb,omdb,,,2021-12-17t12:05:00.000,,,,,tlv,llbg,3,,2021-12-17t13:50:00.000,,,,,el al,ly,ely,5060,ly5060,ely5060,1,,,,,,,,
arrival,landed,ist,ltfm,d5,44.0,2021-12-17t12:40:00.000,2021-12-17t12:40:00.000,2021-12-17t13:24:00.000,2021-12-17t13:24:00.000,2021-12-17t13:24:00.000,tlv,llbg,3,13.0,2021-12-17t13:55:00.000,2021-12-17t14:00:00.000,2021-12-17t14:08:00.000,2021-12-17t14:08:00.000,2021-12-17t14:08:00.000,turkish airlines,tk,thy,794,tk794,thy794,,,,,,,,,
arrival,landed,lax,klax,,28.0,2021-12-16t14:00:00.000,2021-12-16t14:28:00.000,2021-12-16t14:27:00.000,2021-12-16t14:27:00.000,2021-12-16t14:27:00.000,tlv,llbg,3,,2021-12-17t14:00:00.000,2021-12-17t13:24:00.000,2021-12-17t13:34:00.000,2021-12-17t13:34:00.000,2021-12-17t13:34:00.000,el al,ly,ely,6,ly6,ely6,b,,,,,,,,
arrival,landed,ord,kord,c16,39.0,2021-12-16t18:35:00.000,2021-12-16t19:06:00.000,2021-12-16t19:13:00.000,2021-12-16t19:13:00.000,2021-12-16t19:13:00.000,tlv,llbg,3,,2021-12-17t14:00:00.000,2021-12-17t13:53:00.000,2021-12-17t13:54:00.000,2021-12-17t13:54:00.000,2021-12-17t13:54:00.000,united airlines,ua,ual,140,ua140,ual140,1,,,,,,,,b7
arrival,landed,cdg,lfpg,l48,38.0,2021-12-17t08:55:00.000,2021-12-17t09:10:00.000,2021-12-17t09:32:00.000,2021-12-17t09:32:00.000,2021-12-17t09:32:00.000,tlv,llbg,3,17.0,2021-12-17t14:05:00.000,2021-12-17t14:18:00.000,2021-12-17t14:22:00.000,2021-12-17t14:22:00.000,2021-12-17t14:22:00.000,delta air lines,dl,dal,8457,dl8457,dal8457,2e,air france,af,afr,962,af962,afr962,,
arrival,landed,cdg,lfpg,l48,38.0,2021-12-17t08:55:00.000,2021-12-17t09:10:00.000,2021-12-17t09:32:00.000,2021-12-17t09:32:00.000,2021-12-17t09:32:00.000,tlv,llbg,3,17.0,2021-12-17t14:05:00.000,2021-12-17t14:18:00.000,2021-12-17t14:22:00.000,2021-12-17t14:22:00.000,2021-12-17t14:22:00.000,klm,kl,klm,2055,kl2055,klm2055,2e,air france,af,afr,962,af962,afr962,,
arrival,landed,cdg,lfpg,l48,38.0,2021-12-17t08:55:00.000,2021-12-17t09:10:00.000,2021-12-17t09:32:00.000,2021-12-17t09:32:00.000,2021-12-17t09:32:00.000,tlv,llbg,3,17.0,2021-12-17t14:05:00.000,2021-12-17t14:18:00.000,2021-12-17t14:22:00.000,2021-12-17t14:22:00.000,2021-12-17t14:22:00.000,air france,af,afr,962,af962,afr962,2e,,,,,,,,
arrival,landed,jfk,kjfk,,29.0,2021-12-16t20:50:00.000,2021-12-16t21:21:00.000,2021-12-16t21:18:00.000,2021-12-16t21:18:00.000,2021-12-16t21:18:00.000,tlv,llbg,3,27.0,2021-12-17t14:10:00.000,2021-12-17t14:26:00.000,2021-12-17t14:37:00.000,2021-12-17t14:37:00.000,2021-12-17t14:37:00.000,aeromexico,am,amx,7856,am7856,amx7856,4,el al,ly,ely,8,ly8,ely8,,
arrival,landed,jfk,kjfk,,29.0,2021-12-16t20:50:00.000,2021-12-16t21:21:00.000,2021-12-16t21:18:00.000,2021-12-16t21:18:00.000,2021-12-16t21:18:00.000,tlv,llbg,3,27.0,2021-12-17t14:10:00.000,2021-12-17t14:26:00.000,2021-12-17t14:37:00.000,2021-12-17t14:37:00.000,2021-12-17t14:37:00.000,aerolineas argentinas,ar,arg,7856,ar7856,arg7856,4,el al,ly,ely,8,ly8,ely8,,
arrival,landed,jfk,kjfk,,29.0,2021-12-16t20:50:00.000,2021-12-16t21:21:00.000,2021-12-16t21:18:00.000,2021-12-16t21:18:00.000,2021-12-16t21:18:00.000,tlv,llbg,3,27.0,2021-12-17t14:10:00.000,2021-12-17t14:26:00.000,2021-12-17t14:37:00.000,2021-12-17t14:37:00.000,2021-12-17t14:37:00.000,el al,ly,ely,8,ly8,ely8,4,,,,,,,,
arrival,landed,mad,lemd,b28,27.0,2021-12-17t08:50:00.000,2021-12-17t08:59:00.000,2021-12-17t09:17:00.000,2021-12-17t09:17:00.000,2021-12-17t09:17:00.000,tlv,llbg,3,21.0,2021-12-17t14:15:00.000,2021-12-17t14:30:00.000,2021-12-17t14:35:00.000,2021-12-17t14:35:00.000,2021-12-17t14:35:00.000,aeromexico,am,amx,6847,am6847,amx6847,1,air europa,ux,aea,1301,ux1301,aea1301,,
arrival,landed,mad,lemd,b28,27.0,2021-12-17t08:50:00.000,2021-12-17t08:59:00.000,2021-12-17t09:17:00.000,2021-12-17t09:17:00.000,2021-12-17t09:17:00.000,tlv,llbg,3,21.0,2021-12-17t14:15:00.000,2021-12-17t14:30:00.000,2021-12-17t14:35:00.000,2021-12-17t14:35:00.000,2021-12-17t14:35:00.000,air europa,ux,aea,1301,ux1301,aea1301,1,,,,,,,,
arrival,landed,ory,lfpo,d21,13.0,2021-12-17t08:45:00.000,2021-12-17t08:45:00.000,2021-12-17t08:57:00.000,2021-12-17t08:57:00.000,2021-12-17t08:57:00.000,tlv,llbg,1,,2021-12-17t14:30:00.000,2021-12-17t14:03:00.000,2021-12-17t14:10:00.000,2021-12-17t14:10:00.000,2021-12-17t14:10:00.000,transavia france,to,tvf,3932,to3932,tvf3932,3,,,,,,,,
arrival,scheduled,lhr,egll,,,2021-12-17t07:45:00.000,,,,,tlv,llbg,3,,2021-12-17t14:35:00.000,,,,,british airways,ba,baw,165,ba165,baw165,5,,,,,,,,
arrival,landed,ams,eham,g2,12.0,2021-12-17t09:15:00.000,2021-12-17t09:15:00.000,2021-12-17t09:27:00.000,2021-12-17t09:27:00.000,2021-12-17t09:27:00.000,tlv,llbg,3,,2021-12-17t14:40:00.000,2021-12-17t14:24:00.000,2021-12-17t14:30:00.000,2021-12-17t14:30:00.000,2021-12-17t14:30:00.000,american airlines,aa,aal,8379,aa8379,aal8379,3,el al,ly,ely,338,ly338,ely338,,
arrival,landed,ams,eham,g2,12.0,2021-12-17t09:15:00.000,2021-12-17t09:15:00.000,2021-12-17t09:27:00.000,2021-12-17t09:27:00.000,2021-12-17t09:27:00.000,tlv,llbg,3,,2021-12-17t14:40:00.000,2021-12-17t14:24:00.000,2021-12-17t14:30:00.000,2021-12-17t14:30:00.000,2021-12-17t14:30:00.000,el al,ly,ely,338,ly338,ely338,3,,,,,,,,
arrival,unknown,ltn,eggw,,,2021-12-17t08:00:00.000,,,,,tlv,llbg,3,,2021-12-17t14:50:00.000,,,,,el al,ly,ely,312,ly312,ely312,,,,,,,,,
arrival,landed,dxb,omdb,,,2021-12-17t15:35:00.000,,2021-12-17t12:59:00.000,2021-12-17t12:59:00.000,2021-12-17t12:59:00.000,tlv,llbg,3,,2021-12-17t14:50:00.000,2021-12-17t14:25:00.000,2021-12-17t14:27:00.000,2021-12-17t14:27:00.000,2021-12-17t14:27:00.000,israir airlines,6h,isr,668,6h668,isr668,1,,,,,,,,
arrival,landed,bud,lhbp,,31.0,2021-12-17t10:45:00.000,2021-12-17t10:45:00.000,2021-12-17t11:16:00.000,2021-12-17t11:16:00.000,2021-12-17t11:16:00.000,tlv,llbg,3,2.0,2021-12-17t14:55:00.000,2021-12-17t14:56:00.000,2021-12-17t14:57:00.000,2021-12-17t14:57:00.000,2021-12-17t14:57:00.000,el al,ly,ely,2366,ly2366,ely2366,2b,,,,,,,,
arrival,landed,prg,lkpr,a2,19.0,2021-12-17t10:15:00.000,2021-12-17t10:40:00.000,2021-12-17t10:33:00.000,2021-12-17t10:33:00.000,2021-12-17t10:33:00.000,tlv,llbg,3,,2021-12-17t14:55:00.000,2021-12-17t14:52:00.000,2021-12-17t14:48:00.000,2021-12-17t14:48:00.000,2021-12-17t14:48:00.000,el al,ly,ely,2522,ly2522,ely2522,1,,,,,,,141,
arrival,unknown,hkg,vhhh,,,2021-12-17t09:30:00.000,,,,,tlv,llbg,,,2021-12-17t15:10:00.000,,,,,c.a.l. cargo airlines,5c,icl,852,5c852,icl852,,,,,,,,,
arrival,landed,fra,eddf,c4,23.0,2021-12-17t10:10:00.000,2021-12-17t10:10:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,tlv,llbg,3,,2021-12-17t15:15:00.000,2021-12-17t15:03:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,air canada,ac,aca,9020,ac9020,aca9020,1,lufthansa,lh,dlh,686,lh686,dlh686,,
arrival,landed,fra,eddf,c4,23.0,2021-12-17t10:10:00.000,2021-12-17t10:10:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,tlv,llbg,3,,2021-12-17t15:15:00.000,2021-12-17t15:03:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,ana,nh,ana,5459,nh5459,ana5459,1,lufthansa,lh,dlh,686,lh686,dlh686,,
arrival,landed,fra,eddf,c4,23.0,2021-12-17t10:10:00.000,2021-12-17t10:10:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,tlv,llbg,3,,2021-12-17t15:15:00.000,2021-12-17t15:03:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,brussels airlines,sn,bel,7173,sn7173,bel7173,1,lufthansa,lh,dlh,686,lh686,dlh686,,
arrival,landed,fra,eddf,c4,23.0,2021-12-17t10:10:00.000,2021-12-17t10:10:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,tlv,llbg,3,,2021-12-17t15:15:00.000,2021-12-17t15:03:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,united airlines,ua,ual,9120,ua9120,ual9120,1,lufthansa,lh,dlh,686,lh686,dlh686,,
arrival,landed,fra,eddf,c4,23.0,2021-12-17t10:10:00.000,2021-12-17t10:10:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,2021-12-17t10:32:00.000,tlv,llbg,3,,2021-12-17t15:15:00.000,2021-12-17t15:03:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,2021-12-17t15:06:00.000,lufthansa,lh,dlh,686,lh686,dlh686,1,,,,,,,,
arrival,landed,dxb,omdb,,17.0,2021-12-17t13:25:00.000,,2021-12-17t13:42:00.000,2021-12-17t13:42:00.000,2021-12-17t13:42:00.000,tlv,llbg,3,,2021-12-17t15:15:00.000,2021-12-17t15:03:00.000,2021-12-17t15:09:00.000,2021-12-17t15:09:00.000,2021-12-17t15:09:00.000,el al,ly,ely,972,ly972,ely972,1,,,,,,,,
arrival,unknown,ber,eddb,,,2021-12-17t10:10:00.000,,,,,tlv,llbg,3,,2021-12-17t15:20:00.000,,,,,el al,ly,ely,2372,ly2372,ely2372,1,,,,,,,,
arrival,unknown,fco,lirf,,,2021-12-17t11:10:00.000,,,,,tlv,llbg,3,,2021-12-17t15:30:00.000,,,,,arkia israeli airlines,iz,aiz,336,iz336,aiz336,3,,,,,,,,
arrival,landed,ltn,eggw,,29.0,2021-12-17t08:55:00.000,2021-12-17t08:55:00.000,2021-12-17t09:24:00.000,2021-12-17t09:24:00.000,2021-12-17t09:24:00.000,tlv,llbg,3,,2021-12-17t16:00:00.000,2021-12-17t15:57:00.000,2021-12-17t15:58:00.000,2021-12-17t15:58:00.000,2021-12-17t15:58:00.000,easyjet,u2,ezy,2083,u22083,ezy2083,,,,,,,,,
arrival,landed,fco,lirf,421,59.0,2021-12-17t11:45:00.000,2021-12-17t11:45:00.000,2021-12-17t12:44:00.000,2021-12-17t12:44:00.000,2021-12-17t12:44:00.000,tlv,llbg,3,39.0,2021-12-17t16:00:00.000,2021-12-17t16:38:00.000,2021-12-17t16:38:00.000,2021-12-17t16:38:00.000,2021-12-17t16:38:00.000,israir airlines,6h,isr,342,6h342,isr342,3,,,,,,,,
arrival,cancelled,ewr,kewr,123,134.0,2021-12-16t23:05:00.000,2021-12-17t01:19:00.000,,,,tlv,llbg,3,,2021-12-17t16:20:00.000,,,,,united airlines,ua,ual,90,ua90,ual90,c,,,,,,,,
arrival,scheduled,dxb,omdb,,,2021-12-17t14:50:00.000,,,,,tlv,llbg,,,2021-12-17t16:25:00.000,,,,,emirates,ek,uae,931,ek931,uae931,3,,,,,,,,
arrival,landed,dxb,omdb,,12.0,2021-12-17t14:35:00.000,2021-12-17t14:35:00.000,2021-12-17t14:46:00.000,2021-12-17t14:46:00.000,2021-12-17t14:46:00.000,tlv,llbg,3,,2021-12-17t16:25:00.000,2021-12-17t16:15:00.000,2021-12-17t16:19:00.000,2021-12-17t16:19:00.000,2021-12-17t16:19:00.000,israir airlines,6h,isr,662,6h662,isr662,1,,,,,,,,
arrival,scheduled,zrh,lszh,1,71.0,2021-12-17t11:50:00.000,2021-12-17t12:40:00.000,2021-12-17t13:01:00.000,2021-12-17t13:01:00.000,2021-12-17t13:01:00.000,tlv,llbg,3,48.0,2021-12-17t16:40:00.000,2021-12-17t17:28:00.000,,,,el al,ly,ely,8850,ly8850,ely8850,,swiss,lx,swr,252,lx252,swr252,,
arrival,scheduled,zrh,lszh,1,71.0,2021-12-17t11:50:00.000,2021-12-17t12:40:00.000,2021-12-17t13:01:00.000,2021-12-17t13:01:00.000,2021-12-17t13:01:00.000,tlv,llbg,3,48.0,2021-12-17t16:40:00.000,2021-12-17t17:28:00.000,,,,swiss,lx,swr,252,lx252,swr252,,,,,,,,,
arrival,landed,bgy,lime,,37.0,2021-12-17t12:00:00.000,2021-12-17t12:20:00.000,2021-12-17t12:36:00.000,2021-12-17t12:36:00.000,2021-12-17t12:36:00.000,tlv,llbg,1,12.0,2021-12-17t16:45:00.000,2021-12-17t16:56:00.000,2021-12-17t16:57:00.000,2021-12-17t16:57:00.000,2021-12-17t16:57:00.000,ryanair,fr,ryr,2005,fr2005,ryr2005,,,,,,,,,
arrival,landed,ber,eddb,,31.0,2021-12-17t11:40:00.000,2021-12-17t11:40:00.000,2021-12-17t12:11:00.000,2021-12-17t12:11:00.000,2021-12-17t12:11:00.000,tlv,llbg,3,,2021-12-17t16:55:00.000,2021-12-17t16:42:00.000,2021-12-17t16:47:00.000,2021-12-17t16:47:00.000,2021-12-17t16:47:00.000,easyjet,u2,ezy,5205,u25205,ezy5205,1,,,,,,,,
arrival,landed,lgg,eblg,,27.0,2021-12-17t11:45:00.000,,2021-12-17t12:12:00.000,2021-12-17t12:12:00.000,2021-12-17t12:12:00.000,tlv,llbg,,,2021-12-17t17:10:00.000,2021-12-17t16:49:00.000,2021-12-17t16:52:00.000,2021-12-17t16:52:00.000,2021-12-17t16:52:00.000,c.a.l. cargo airlines,5c,icl,504,5c504,icl504,,,,,,,,,
arrival,landed,jfk,kjfk,47,11.0,2021-12-17t00:05:00.000,2021-12-17t00:20:00.000,2021-12-17t00:16:00.000,2021-12-17t00:16:00.000,2021-12-17t00:16:00.000,tlv,llbg,3,23.0,2021-12-17t17:15:00.000,2021-12-17t17:35:00.000,2021-12-17t17:37:00.000,2021-12-17t17:37:00.000,2021-12-17t17:37:00.000,jetblue airways,b6,jbu,4498,b64498,jbu4498,8,american airlines,aa,aal,146,aa146,aal146,,
arrival,landed,jfk,kjfk,47,11.0,2021-12-17t00:05:00.000,2021-12-17t00:20:00.000,2021-12-17t00:16:00.000,2021-12-17t00:16:00.000,2021-12-17t00:16:00.000,tlv,llbg,3,23.0,2021-12-17t17:15:00.000,2021-12-17t17:35:00.000,2021-12-17t17:37:00.000,2021-12-17t17:37:00.000,2021-12-17t17:37:00.000,american airlines,aa,aal,146,aa146,aal146,8,,,,,,,,
arrival,landed,jfk,kjfk,b41,,2021-12-16t23:45:00.000,2021-12-16t23:40:00.000,2021-12-16t23:44:00.000,2021-12-16t23:44:00.000,2021-12-16t23:44:00.000,tlv,llbg,3,,2021-12-17t17:20:00.000,2021-12-17t17:04:00.000,2021-12-17t16:59:00.000,2021-12-17t16:59:00.000,2021-12-17t16:59:00.000,delta air lines,dl,dal,234,dl234,dal234,4,,,,,,,,c09
arrival,landed,vie,loww,g12,11.0,2021-12-17t13:10:00.000,2021-12-17t13:12:00.000,2021-12-17t13:21:00.000,2021-12-17t13:21:00.000,2021-12-17t13:21:00.000,tlv,llbg,3,,2021-12-17t17:35:00.000,2021-12-17t17:23:00.000,2021-12-17t17:20:00.000,2021-12-17t17:20:00.000,2021-12-17t17:20:00.000,austrian,os,aua,861,os861,aua861,3,,,,,,,,
arrival,unknown,gyd,ubbb,,,2021-12-17t18:00:00.000,,,,,tlv,llbg,,,2021-12-17t20:10:00.000,,,,,silk way west,7l,azg,216,7l216,azg216,,,,,,,,,
arrival,landed,fra,eddf,263,16.0,2021-12-17t17:55:00.000,2021-12-17t17:55:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,tlv,llbg,3,,2021-12-17t23:00:00.000,2021-12-17t22:42:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,ana,nh,ana,5461,nh5461,ana5461,1,lufthansa,lh,dlh,690,lh690,dlh690,,
arrival,landed,fra,eddf,263,16.0,2021-12-17t17:55:00.000,2021-12-17t17:55:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,tlv,llbg,3,,2021-12-17t23:00:00.000,2021-12-17t22:42:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,brussels airlines,sn,bel,7169,sn7169,bel7169,1,lufthansa,lh,dlh,690,lh690,dlh690,,
arrival,landed,fra,eddf,263,16.0,2021-12-17t17:55:00.000,2021-12-17t17:55:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,tlv,llbg,3,,2021-12-17t23:00:00.000,2021-12-17t22:42:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,united airlines,ua,ual,9122,ua9122,ual9122,1,lufthansa,lh,dlh,690,lh690,dlh690,,
arrival,landed,fra,eddf,263,16.0,2021-12-17t17:55:00.000,2021-12-17t17:55:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,2021-12-17t18:11:00.000,tlv,llbg,3,,2021-12-17t23:00:00.000,2021-12-17t22:42:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,2021-12-17t22:46:00.000,lufthansa,lh,dlh,690,lh690,dlh690,1,,,,,,,,
arrival,scheduled,mxp,limc,,86.0,2021-12-17t18:10:00.000,2021-12-17t18:10:00.000,2021-12-17t19:36:00.000,2021-12-17t19:36:00.000,2021-12-17t19:36:00.000,tlv,llbg,,60.0,2021-12-17t23:00:00.000,2021-12-17t23:59:00.000,,,,mistral air,m4,msa,641,m4641,msa641,,,,,,,,,
arrival,landed,saw,ltfj,,14.0,2021-12-17t22:00:00.000,2021-12-17t22:00:00.000,2021-12-17t22:14:00.000,2021-12-17t22:14:00.000,2021-12-17t22:14:00.000,tlv,llbg,3,,2021-12-17t23:05:00.000,2021-12-17t22:49:00.000,2021-12-17t22:53:00.000,2021-12-17t22:53:00.000,2021-12-17t22:53:00.000,turkish airlines,tk,thy,7710,tk7710,thy7710,,,,,,,,,
arrival,landed,kbp,ukbb,d11,21.0,2021-12-17t20:00:00.000,2021-12-17t20:00:00.000,2021-12-17t20:20:00.000,2021-12-17t20:20:00.000,2021-12-17t20:20:00.000,tlv,llbg,3,7.0,2021-12-17t23:10:00.000,2021-12-17t23:13:00.000,2021-12-17t23:16:00.000,2021-12-17t23:16:00.000,2021-12-17t23:16:00.000,uia,ps,aui,777,ps777,aui777,d,,,,,,,,
