type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay,arrival.baggage,arrival.gate
arrival,landed,bcn,lebl,1,d10,15.0,2021-12-07t12:00:00.000,2021-12-07t11:56:00.000,2021-12-07t12:15:00.000,2021-12-07t12:15:00.000,2021-12-07t12:15:00.000,tlv,llbg,3,2021-12-07t17:10:00.000,2021-12-07t17:00:00.000,2021-12-07t17:01:00.000,2021-12-07t17:01:00.000,2021-12-07t17:01:00.000,iberia,ib,ibe,5595,ib5595,ibe5595,vueling,vy,vlg,7844,vy7844,vlg7844,,,
arrival,landed,bcn,lebl,1,d10,15.0,2021-12-07t12:00:00.000,2021-12-07t11:56:00.000,2021-12-07t12:15:00.000,2021-12-07t12:15:00.000,2021-12-07t12:15:00.000,tlv,llbg,3,2021-12-07t17:10:00.000,2021-12-07t17:00:00.000,2021-12-07t17:01:00.000,2021-12-07t17:01:00.000,2021-12-07t17:01:00.000,vueling,vy,vlg,7844,vy7844,vlg7844,,,,,,,,,
arrival,landed,jfk,kjfk,8,47,61.0,2021-12-06t23:55:00.000,2021-12-07t01:00:00.000,2021-12-07t00:55:00.000,2021-12-07t00:55:00.000,2021-12-07t00:55:00.000,tlv,llbg,3,2021-12-07t17:15:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,jetblue airways,b6,jbu,4498,b64498,jbu4498,american airlines,aa,aal,146,aa146,aal146,21.0,,
arrival,landed,jfk,kjfk,8,47,61.0,2021-12-06t23:55:00.000,2021-12-07t01:00:00.000,2021-12-07t00:55:00.000,2021-12-07t00:55:00.000,2021-12-07t00:55:00.000,tlv,llbg,3,2021-12-07t17:15:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,american airlines,aa,aal,146,aa146,aal146,,,,,,,21.0,,
arrival,landed,jfk,kjfk,4,b41,12.0,2021-12-06t23:45:00.000,2021-12-07t00:02:00.000,2021-12-06t23:56:00.000,2021-12-06t23:56:00.000,2021-12-06t23:56:00.000,tlv,llbg,3,2021-12-07t17:20:00.000,2021-12-07t16:42:00.000,2021-12-07t16:44:00.000,2021-12-07t16:44:00.000,2021-12-07t16:44:00.000,delta air lines,dl,dal,234,dl234,dal234,,,,,,,,,c06
arrival,scheduled,isl,ltba,,,,2021-12-07t16:15:00.000,,,,,tlv,llbg,,2021-12-07t17:20:00.000,,,,,turkish airlines,tk,thy,6348,tk6348,thy6348,,,,,,,,,
arrival,unknown,lgg,eblg,,,,2021-12-07t12:10:00.000,,,,,tlv,llbg,,2021-12-07t17:30:00.000,,,,,el al,ly,ely,842,ly842,ely842,,,,,,,,,
arrival,landed,vie,loww,3,g12,9.0,2021-12-07t13:20:00.000,2021-12-07t13:19:00.000,2021-12-07t13:28:00.000,2021-12-07t13:28:00.000,2021-12-07t13:28:00.000,tlv,llbg,3,2021-12-07t17:45:00.000,2021-12-07t17:28:00.000,2021-12-07t17:30:00.000,2021-12-07t17:30:00.000,2021-12-07t17:30:00.000,austrian,os,aua,861,os861,aua861,,,,,,,,,
arrival,landed,dxb,omdb,1,,50.0,2021-12-07t16:00:00.000,2021-12-07t16:00:00.000,2021-12-07t16:49:00.000,2021-12-07t16:49:00.000,2021-12-07t16:49:00.000,tlv,llbg,3,2021-12-07t17:50:00.000,2021-12-07t18:10:00.000,2021-12-07t18:11:00.000,2021-12-07t18:11:00.000,2021-12-07t18:11:00.000,israir airlines,6h,isr,664,6h664,isr664,,,,,,,22.0,,
arrival,landed,ber,eddb,1,d17,21.0,2021-12-07t13:05:00.000,2021-12-07t13:05:00.000,2021-12-07t13:26:00.000,2021-12-07t13:26:00.000,2021-12-07t13:26:00.000,tlv,llbg,1,2021-12-07t18:05:00.000,2021-12-07t18:16:00.000,2021-12-07t18:20:00.000,2021-12-07t18:20:00.000,2021-12-07t18:20:00.000,ryanair,fr,ryr,6472,fr6472,ryr6472,,,,,,,15.0,,
arrival,landed,tbs,ugtb,,100a,20.0,2021-12-07t17:30:00.000,2021-12-07t17:30:00.000,2021-12-07t17:49:00.000,2021-12-07t17:49:00.000,2021-12-07t17:49:00.000,tlv,llbg,3,2021-12-07t18:10:00.000,2021-12-07t18:30:00.000,2021-12-07t18:30:00.000,2021-12-07t18:30:00.000,2021-12-07t18:30:00.000,aircompany armenia,rm,ngt,1699,rm1699,ngt1699,georgian airways,a9,tgz,699,a9699,tgz699,20.0,,
arrival,landed,tbs,ugtb,,100a,20.0,2021-12-07t17:30:00.000,2021-12-07t17:30:00.000,2021-12-07t17:49:00.000,2021-12-07t17:49:00.000,2021-12-07t17:49:00.000,tlv,llbg,3,2021-12-07t18:10:00.000,2021-12-07t18:30:00.000,2021-12-07t18:30:00.000,2021-12-07t18:30:00.000,2021-12-07t18:30:00.000,georgian airways,a9,tgz,699,a9699,tgz699,,,,,,,20.0,,
arrival,landed,tas,uttt,2,,38.0,2021-12-07t16:05:00.000,2021-12-07t16:05:00.000,2021-12-07t16:43:00.000,2021-12-07t16:43:00.000,2021-12-07t16:43:00.000,tlv,llbg,3,2021-12-07t18:35:00.000,2021-12-07t18:57:00.000,2021-12-07t18:57:00.000,2021-12-07t18:57:00.000,2021-12-07t18:57:00.000,uzbekistan airways,hy,uzb,303,hy303,uzb303,,,,,,,23.0,,
arrival,landed,ltn,eggw,,,10.0,2021-12-07t11:40:00.000,2021-12-07t11:40:00.000,2021-12-07t11:50:00.000,2021-12-07t11:50:00.000,2021-12-07t11:50:00.000,tlv,llbg,3,2021-12-07t18:40:00.000,2021-12-07t18:14:00.000,2021-12-07t18:17:00.000,2021-12-07t18:17:00.000,2021-12-07t18:17:00.000,easyjet,u2,ezy,2085,u22085,ezy2085,,,,,,,,,
arrival,landed,ath,lgav,m,a7,7.0,2021-12-07t16:40:00.000,2021-12-07t16:40:00.000,2021-12-07t16:47:00.000,2021-12-07t16:47:00.000,2021-12-07t16:47:00.000,tlv,llbg,3,2021-12-07t18:40:00.000,2021-12-07t18:26:00.000,2021-12-07t18:26:00.000,2021-12-07t18:26:00.000,2021-12-07t18:26:00.000,israir airlines,6h,isr,562,6h562,isr562,,,,,,,,,
arrival,landed,dxb,omdb,1,,13.0,2021-12-07t17:00:00.000,,2021-12-07t17:13:00.000,2021-12-07t17:13:00.000,2021-12-07t17:13:00.000,tlv,llbg,3,2021-12-07t18:45:00.000,2021-12-07t18:31:00.000,2021-12-07t18:33:00.000,2021-12-07t18:33:00.000,2021-12-07t18:33:00.000,el al,ly,ely,5060,ly5060,ely5060,,,,,,,,,
arrival,landed,ams,eham,1,d54,25.0,2021-12-07t13:30:00.000,2021-12-07t13:30:00.000,2021-12-07t13:54:00.000,2021-12-07t13:54:00.000,2021-12-07t13:54:00.000,tlv,llbg,3,2021-12-07t19:05:00.000,2021-12-07t19:02:00.000,2021-12-07t19:04:00.000,2021-12-07t19:04:00.000,2021-12-07t19:04:00.000,transavia,hv,tra,5803,hv5803,tra5803,,,,,,,,,
arrival,unknown,prg,lkpr,1,,,2021-12-07t14:35:00.000,,,,,tlv,llbg,3,2021-12-07t19:15:00.000,,,,,arkia israeli airlines,iz,aiz,282,iz282,aiz282,,,,,,,,,
arrival,landed,ath,lgav,m,a1,16.0,2021-12-07t17:20:00.000,2021-12-07t17:20:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,tlv,llbg,3,2021-12-07t19:20:00.000,2021-12-07t19:12:00.000,2021-12-07t19:12:00.000,2021-12-07t19:12:00.000,2021-12-07t19:12:00.000,bulgaria air,fb,lzb,1519,fb1519,lzb1519,aegean airlines,a3,aee,924,a3924,aee924,,,
arrival,landed,ath,lgav,m,a1,16.0,2021-12-07t17:20:00.000,2021-12-07t17:20:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,2021-12-07t17:35:00.000,tlv,llbg,3,2021-12-07t19:20:00.000,2021-12-07t19:12:00.000,2021-12-07t19:12:00.000,2021-12-07t19:12:00.000,2021-12-07t19:12:00.000,aegean airlines,a3,aee,924,a3924,aee924,,,,,,,,,
arrival,landed,ist,ltfm,,a6,44.0,2021-12-07t18:25:00.000,2021-12-07t18:35:00.000,2021-12-07t19:09:00.000,2021-12-07t19:09:00.000,2021-12-07t19:09:00.000,tlv,llbg,3,2021-12-07t19:25:00.000,2021-12-07t19:51:00.000,2021-12-07t19:52:00.000,2021-12-07t19:52:00.000,2021-12-07t19:52:00.000,air serbia,ju,asl,8254,ju8254,asl8254,turkish airlines,tk,thy,788,tk788,thy788,28.0,,
arrival,landed,ist,ltfm,,a6,44.0,2021-12-07t18:25:00.000,2021-12-07t18:35:00.000,2021-12-07t19:09:00.000,2021-12-07t19:09:00.000,2021-12-07t19:09:00.000,tlv,llbg,3,2021-12-07t19:25:00.000,2021-12-07t19:51:00.000,2021-12-07t19:52:00.000,2021-12-07t19:52:00.000,2021-12-07t19:52:00.000,turkish airlines,tk,thy,788,tk788,thy788,,,,,,,28.0,,
arrival,landed,mrs,lfml,2,,8.0,2021-12-07t14:30:00.000,2021-12-07t14:30:00.000,2021-12-07t14:38:00.000,2021-12-07t14:38:00.000,2021-12-07t14:38:00.000,tlv,llbg,1,2021-12-07t19:30:00.000,2021-12-07t19:09:00.000,2021-12-07t19:09:00.000,2021-12-07t19:09:00.000,2021-12-07t19:09:00.000,ryanair,fr,ryr,1868,fr1868,ryr1868,,,,,,,,,
arrival,landed,fco,lirf,1,81,23.0,2021-12-07t15:05:00.000,2021-12-07t15:05:00.000,2021-12-07t15:27:00.000,2021-12-07t15:27:00.000,2021-12-07t15:27:00.000,tlv,llbg,1,2021-12-07t19:30:00.000,2021-12-07t19:20:00.000,2021-12-07t19:20:00.000,2021-12-07t19:20:00.000,2021-12-07t19:20:00.000,ryanair,fr,ryr,6938,fr6938,ryr6938,,,,,,,,,
arrival,landed,dxb,omdb,1,,13.0,2021-12-07t18:00:00.000,2021-12-07t18:16:00.000,2021-12-07t18:13:00.000,2021-12-07t18:13:00.000,2021-12-07t18:13:00.000,tlv,llbg,3,2021-12-07t19:45:00.000,2021-12-07t19:21:00.000,2021-12-07t19:24:00.000,2021-12-07t19:24:00.000,2021-12-07t19:24:00.000,el al,ly,ely,3976,ly3976,ely3976,,,,,,,,,
arrival,landed,nce,lfmn,2,,20.0,2021-12-07t14:55:00.000,2021-12-07t14:55:00.000,2021-12-07t15:15:00.000,2021-12-07t15:15:00.000,2021-12-07t15:15:00.000,tlv,llbg,3,2021-12-07t19:45:00.000,2021-12-07t19:34:00.000,2021-12-07t19:36:00.000,2021-12-07t19:36:00.000,2021-12-07t19:36:00.000,easyjet,u2,ezy,1655,u21655,ezy1655,,,,,,,,,
arrival,scheduled,bud,lhbp,,,,2021-12-07t15:35:00.000,,,,,tlv,llbg,,2021-12-07t19:45:00.000,,,,,blue bird airways,bz,bbg,441,bz441,bbg441,,,,,,,,,
arrival,landed,nap,lirn,,b15,20.0,2021-12-07t15:35:00.000,2021-12-07t15:35:00.000,2021-12-07t15:54:00.000,2021-12-07t15:54:00.000,2021-12-07t15:54:00.000,tlv,llbg,1,2021-12-07t19:50:00.000,2021-12-07t19:30:00.000,2021-12-07t19:28:00.000,2021-12-07t19:28:00.000,2021-12-07t19:28:00.000,ryanair,fr,ryr,8695,fr8695,ryr8695,,,,,,,,,
arrival,landed,cdg,lfpg,2a,a43,15.0,2021-12-07t14:45:00.000,2021-12-07t15:02:00.000,2021-12-07t15:00:00.000,2021-12-07t15:00:00.000,2021-12-07t15:00:00.000,tlv,llbg,3,2021-12-07t20:00:00.000,2021-12-07t19:42:00.000,2021-12-07t19:40:00.000,2021-12-07t19:40:00.000,2021-12-07t19:40:00.000,american airlines,aa,aal,8376,aa8376,aal8376,el al,ly,ely,324,ly324,ely324,,,
arrival,landed,cdg,lfpg,2a,a43,15.0,2021-12-07t14:45:00.000,2021-12-07t15:02:00.000,2021-12-07t15:00:00.000,2021-12-07t15:00:00.000,2021-12-07t15:00:00.000,tlv,llbg,3,2021-12-07t20:00:00.000,2021-12-07t19:42:00.000,2021-12-07t19:40:00.000,2021-12-07t19:40:00.000,2021-12-07t19:40:00.000,el al,ly,ely,324,ly324,ely324,,,,,,,,,
arrival,landed,bud,lhbp,2b,,13.0,2021-12-07t15:55:00.000,2021-12-07t15:55:00.000,2021-12-07t16:08:00.000,2021-12-07t16:08:00.000,2021-12-07t16:08:00.000,tlv,llbg,1,2021-12-07t20:15:00.000,2021-12-07t20:08:00.000,2021-12-07t20:09:00.000,2021-12-07t20:09:00.000,2021-12-07t20:09:00.000,ryanair,fr,ryr,6768,fr6768,ryr6768,,,,,,,,,
arrival,landed,pfo,lcph,,,17.0,2021-12-07t19:40:00.000,2021-12-07t19:40:00.000,2021-12-07t19:56:00.000,2021-12-07t19:56:00.000,2021-12-07t19:56:00.000,tlv,llbg,1,2021-12-07t20:45:00.000,2021-12-07t20:40:00.000,2021-12-07t20:39:00.000,2021-12-07t20:39:00.000,2021-12-07t20:39:00.000,ryanair,fr,ryr,4161,fr4161,ryr4161,,,,,,,,,
arrival,scheduled,ltn,eggw,,12,,2021-12-07t13:55:00.000,2021-12-07t13:55:00.000,,,,tlv,llbg,,2021-12-07t20:55:00.000,,,,,wizz air uk,w9,wuk,4451,w94451,wuk4451,,,,,,,,,
arrival,landed,lhr,egll,2,b38,17.0,2021-12-07t14:20:00.000,2021-12-07t14:44:00.000,2021-12-07t14:37:00.000,2021-12-07t14:37:00.000,2021-12-07t14:37:00.000,tlv,llbg,3,2021-12-07t21:05:00.000,2021-12-07t20:42:00.000,2021-12-07t20:42:00.000,2021-12-07t20:42:00.000,2021-12-07t20:42:00.000,american airlines,aa,aal,8372,aa8372,aal8372,el al,ly,ely,316,ly316,ely316,,,
arrival,landed,lhr,egll,2,b38,17.0,2021-12-07t14:20:00.000,2021-12-07t14:44:00.000,2021-12-07t14:37:00.000,2021-12-07t14:37:00.000,2021-12-07t14:37:00.000,tlv,llbg,3,2021-12-07t21:05:00.000,2021-12-07t20:42:00.000,2021-12-07t20:42:00.000,2021-12-07t20:42:00.000,2021-12-07t20:42:00.000,el al,ly,ely,316,ly316,ely316,,,,,,,,,
arrival,landed,otp,lrop,,,7.0,2021-12-07t18:35:00.000,2021-12-07t18:35:00.000,2021-12-07t18:42:00.000,2021-12-07t18:42:00.000,2021-12-07t18:42:00.000,tlv,llbg,1,2021-12-07t21:10:00.000,2021-12-07t21:06:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,2021-12-07t21:07:00.000,ryanair,fr,ryr,2838,fr2838,ryr2838,,,,,,,,,
arrival,landed,dxb,omdb,1,,13.0,2021-12-07t19:30:00.000,2021-12-07t19:45:00.000,2021-12-07t19:42:00.000,2021-12-07t19:42:00.000,2021-12-07t19:42:00.000,tlv,llbg,3,2021-12-07t21:15:00.000,2021-12-07t20:51:00.000,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,el al,ly,ely,3974,ly3974,ely3974,,,,,,,,,
arrival,landed,del,vidp,3,26a,22.0,2021-12-07t17:20:00.000,2021-12-07t17:20:00.000,2021-12-07t17:41:00.000,2021-12-07t17:41:00.000,2021-12-07t17:41:00.000,tlv,llbg,3,2021-12-07t21:25:00.000,2021-12-07t21:15:00.000,2021-12-07t21:21:00.000,2021-12-07t21:21:00.000,2021-12-07t21:21:00.000,air india,ai,aic,139,ai139,aic139,,,,,,,,,
arrival,landed,saw,ltfj,,203b,45.0,2021-12-07t20:20:00.000,2021-12-07t20:20:00.000,2021-12-07t21:05:00.000,2021-12-07t21:05:00.000,2021-12-07t21:05:00.000,tlv,llbg,3,2021-12-07t21:25:00.000,2021-12-07t21:47:00.000,2021-12-07t21:49:00.000,2021-12-07t21:49:00.000,2021-12-07t21:49:00.000,pegasus,pc,pgt,785,pc785,pgt785,,,,,,,24.0,,
arrival,landed,fra,eddf,,,3.0,2021-12-07t16:55:00.000,2021-12-07t16:55:00.000,2021-12-07t16:58:00.000,2021-12-07t16:58:00.000,2021-12-07t16:58:00.000,tlv,llbg,,2021-12-07t21:45:00.000,2021-12-07t21:23:00.000,2021-12-07t21:25:00.000,2021-12-07t21:25:00.000,2021-12-07t21:25:00.000,lufthansa,lh,dlh,8290,lh8290,dlh8290,,,,,,,,,
arrival,unknown,evn,udyz,,,,2021-12-07t20:15:00.000,,,,,tlv,llbg,,2021-12-07t21:45:00.000,,,,,aircompany armenia,rm,ngt,795,rm795,ngt795,,,,,,,,,
arrival,unknown,sez,fsia,i,,,2021-12-07t17:30:00.000,,,,,tlv,llbg,3,2021-12-07t21:50:00.000,,,,,,x1,x1,4751,x14751,x14751,air seychelles,hm,sey,22,hm22,sey22,,,
arrival,unknown,sez,fsia,i,,,2021-12-07t17:30:00.000,,,,,tlv,llbg,3,2021-12-07t21:50:00.000,,,,,air seychelles,hm,sey,22,hm22,sey22,,,,,,,,,
arrival,landed,saw,ltfj,,301b,23.0,2021-12-07t21:00:00.000,2021-12-07t21:07:00.000,2021-12-07t21:22:00.000,2021-12-07t21:22:00.000,2021-12-07t21:22:00.000,tlv,llbg,3,2021-12-07t22:00:00.000,2021-12-07t22:09:00.000,2021-12-07t22:07:00.000,2021-12-07t22:07:00.000,2021-12-07t22:07:00.000,turkish airlines,tk,thy,7710,tk7710,thy7710,,,,,,,7.0,,
arrival,landed,hkg,vhhh,,,,2021-12-06t19:55:00.000,,2021-12-06t19:44:00.000,2021-12-06t19:44:00.000,2021-12-06t19:44:00.000,tlv,llbg,,2021-12-07t02:01:00.000,2021-12-07t00:50:00.000,2021-12-07t00:48:00.000,2021-12-07t00:48:00.000,2021-12-07t00:48:00.000,challenge airlines,x7,chg,852,x7852,chg852,,,,,,,,,
arrival,landed,dxb,omdb,1,,50.0,2021-12-07t20:35:00.000,,2021-12-07t21:24:00.000,2021-12-07t21:24:00.000,2021-12-07t21:24:00.000,tlv,llbg,3,2021-12-07t22:25:00.000,2021-12-07t22:45:00.000,2021-12-07t22:46:00.000,2021-12-07t22:46:00.000,2021-12-07t22:46:00.000,israir airlines,6h,isr,666,6h666,isr666,,,,,,,21.0,,
arrival,unknown,otp,lrop,,,,2021-12-07t19:55:00.000,,,,,tlv,llbg,3,2021-12-07t22:30:00.000,,,,,tarom,ro,rot,153,ro153,rot153,,,,,,,,,
arrival,landed,dxb,omdb,1,,22.0,2021-12-07t20:50:00.000,2021-12-07t21:05:00.000,2021-12-07t21:11:00.000,2021-12-07t21:11:00.000,2021-12-07t21:11:00.000,tlv,llbg,3,2021-12-07t22:35:00.000,2021-12-07t22:29:00.000,2021-12-07t22:29:00.000,2021-12-07t22:29:00.000,2021-12-07t22:29:00.000,el al,ly,ely,5058,ly5058,ely5058,,,,,,,,,
arrival,landed,ist,ltfm,,a6a,24.0,2021-12-07t21:30:00.000,2021-12-07t21:30:00.000,2021-12-07t21:54:00.000,2021-12-07t21:54:00.000,2021-12-07t21:54:00.000,tlv,llbg,3,2021-12-07t22:35:00.000,2021-12-07t22:37:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,air serbia,ju,asl,8255,ju8255,asl8255,turkish airlines,tk,thy,790,tk790,thy790,8.0,,
arrival,landed,ist,ltfm,,a6a,24.0,2021-12-07t21:30:00.000,2021-12-07t21:30:00.000,2021-12-07t21:54:00.000,2021-12-07t21:54:00.000,2021-12-07t21:54:00.000,tlv,llbg,3,2021-12-07t22:35:00.000,2021-12-07t22:37:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,2021-12-07t22:42:00.000,turkish airlines,tk,thy,790,tk790,thy790,,,,,,,8.0,,
arrival,landed,dxb,omdb,1,,,2021-12-07t22:50:00.000,,2021-12-07t22:44:00.000,2021-12-07t22:44:00.000,2021-12-07t22:44:00.000,tlv,llbg,3,2021-12-07t23:55:00.000,2021-12-07t23:51:00.000,2021-12-07t23:53:00.000,2021-12-07t23:53:00.000,2021-12-07t23:53:00.000,arkia israeli airlines,iz,aiz,1604,iz1604,aiz1604,,,,,,,,,
arrival,landed,dxb,omdb,3,,43.0,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,2021-12-07t21:37:00.000,2021-12-07t21:37:00.000,2021-12-07t21:37:00.000,tlv,llbg,,2021-12-07t22:45:00.000,2021-12-07t22:54:00.000,2021-12-07t22:59:00.000,2021-12-07t22:59:00.000,2021-12-07t22:59:00.000,emirates,ek,uae,2367,ek2367,uae2367,flydubai,fz,fdb,1627,fz1627,fdb1627,14.0,,
arrival,landed,dxb,omdb,3,,43.0,2021-12-07t20:55:00.000,2021-12-07t20:55:00.000,2021-12-07t21:37:00.000,2021-12-07t21:37:00.000,2021-12-07t21:37:00.000,tlv,llbg,,2021-12-07t22:45:00.000,2021-12-07t22:54:00.000,2021-12-07t22:59:00.000,2021-12-07t22:59:00.000,2021-12-07t22:59:00.000,flydubai,fz,fdb,1627,fz1627,fdb1627,,,,,,,14.0,,
arrival,landed,fra,eddf,1,c4,11.0,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,3,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,ana,nh,ana,5461,nh5461,ana5461,lufthansa,lh,dlh,690,lh690,dlh690,,,
arrival,landed,fra,eddf,1,c4,11.0,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,3,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,brussels airlines,sn,bel,7169,sn7169,bel7169,lufthansa,lh,dlh,690,lh690,dlh690,,,
arrival,landed,fra,eddf,1,c4,11.0,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,3,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,united airlines,ua,ual,9122,ua9122,ual9122,lufthansa,lh,dlh,690,lh690,dlh690,,,
arrival,landed,fra,eddf,1,c4,11.0,2021-12-07t17:55:00.000,2021-12-07t17:55:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,2021-12-07t18:05:00.000,tlv,llbg,3,2021-12-07t23:00:00.000,2021-12-07t22:48:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,2021-12-07t22:45:00.000,lufthansa,lh,dlh,690,lh690,dlh690,,,,,,,,,
arrival,landed,kbp,ukbb,d,d11,27.0,2021-12-07t20:00:00.000,2021-12-07t20:00:00.000,2021-12-07t20:27:00.000,2021-12-07t20:27:00.000,2021-12-07t20:27:00.000,tlv,llbg,3,2021-12-07t23:10:00.000,2021-12-07t23:40:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,uia,ps,aui,777,ps777,aui777,,,,,,,30.0,,
arrival,scheduled,dxb,omdb,1,,14.0,2021-12-07t23:55:00.000,,2021-12-08t00:08:00.000,2021-12-08t00:08:00.000,2021-12-08t00:08:00.000,tlv,llbg,3,2021-12-07t23:35:00.000,2021-12-08t01:17:00.000,,,,el al,ly,ely,974,ly974,ely974,,,,,,,102.0,,
arrival,landed,dxb,omdb,3,,29.0,2021-12-07t21:55:00.000,2021-12-07t21:55:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,tlv,llbg,,2021-12-07t23:45:00.000,2021-12-07t23:39:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,emirates,ek,uae,2345,ek2345,uae2345,flydubai,fz,fdb,1807,fz1807,fdb1807,3.0,,
arrival,landed,dxb,omdb,3,,29.0,2021-12-07t21:55:00.000,2021-12-07t21:55:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,2021-12-07t22:23:00.000,tlv,llbg,,2021-12-07t23:45:00.000,2021-12-07t23:39:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,2021-12-07t23:47:00.000,flydubai,fz,fdb,1807,fz1807,fdb1807,,,,,,,3.0,,
arrival,landed,saw,ltfj,,301a,35.0,2021-12-07t23:05:00.000,2021-12-07t23:05:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,2021-12-07t23:39:00.000,tlv,llbg,3,2021-12-08t00:10:00.000,2021-12-08t00:21:00.000,2021-12-08t00:21:00.000,2021-12-08t00:21:00.000,2021-12-08t00:21:00.000,pegasus,pc,pgt,779,pc779,pgt779,,,,,,,12.0,,
arrival,landed,cdg,lfpg,2a,a42,9.0,2021-12-07t19:00:00.000,2021-12-07t19:27:00.000,2021-12-07t19:08:00.000,2021-12-07t19:08:00.000,2021-12-07t19:08:00.000,tlv,llbg,3,2021-12-08t00:25:00.000,2021-12-08t00:06:00.000,2021-12-08t00:01:00.000,2021-12-08t00:01:00.000,2021-12-08t00:01:00.000,el al,ly,ely,226,ly226,ely226,,,,,,,,,
arrival,landed,dnk,ukdd,,,,2021-12-07t21:25:00.000,2021-12-07t21:25:00.000,2021-12-07t21:24:00.000,2021-12-07t21:24:00.000,2021-12-07t21:24:00.000,tlv,llbg,3,2021-12-08t00:30:00.000,2021-12-08t00:32:00.000,2021-12-08t00:31:00.000,2021-12-08t00:31:00.000,2021-12-08t00:31:00.000,uia,ps,aui,791,ps791,aui791,,,,,,,1.0,,
arrival,scheduled,dxb,omdb,1,,,2021-12-07t22:50:00.000,,,,,tlv,llbg,3,2021-12-08t00:45:00.000,,,,,arkia israeli airlines,iz,aiz,1604,iz1604,aiz1604,,,,,,,,,
arrival,cancelled,teb,kteb,,,10.0,2021-12-06t20:00:00.000,2021-12-06t20:10:00.000,,,,tlv,llbg,,2021-12-07t13:33:00.000,,,,,vistajet,,vjt,946,,vjt946,,,,,,,,,
arrival,scheduled,cgn,eddk,,,68.0,2021-12-07t00:29:00.000,2021-12-07t00:44:00.000,2021-12-07t01:36:00.000,2021-12-07t01:36:00.000,2021-12-07t01:36:00.000,tlv,llbg,,2021-12-07t05:40:00.000,2021-12-07t06:37:00.000,,,,fedex,fx,fdx,5065,fx5065,fdx5065,,,,,,,58.0,,
arrival,scheduled,bru,ebbr,,,18.0,2021-12-07t03:45:00.000,2021-12-07t04:03:00.000,,,,tlv,llbg,,2021-12-07t09:13:00.000,,,,,eat leipzig,qy,bcs,994,qy994,bcs994,,,,,,,,,
arrival,scheduled,lej,eddp,,,50.0,2021-12-07t04:40:00.000,2021-12-07t05:30:00.000,,,,tlv,llbg,,2021-12-07t10:02:00.000,,,,,eat leipzig,qy,bcs,960,qy960,bcs960,,,,,,,,,
arrival,unknown,bud,lhbp,2b,,,2021-12-07t18:50:00.000,2021-12-07t15:53:00.000,,,,tlv,llbg,,2021-12-07t23:20:00.000,,,,,blue bird airways,bz,bbg,441,bz441,bbg441,,,,,,,,,
