type,status,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,codeshared.airline.icaoCode,arrival.delay,arrival.baggage,Bad_Weather_today,R,new_sick_per_day,avg_for_7_days,longitude,latitude,cancel
arrival,landed,ltai,24.0,2021-12-23t11:15:00.000,2021-12-23t11:15:00.000,2021-12-23t11:39:00.000,2021-12-23t11:39:00.000,2021-12-23t11:39:00.000,tlv,llbg,2021-12-23t11:45:00.000,2021-12-23t11:46:00.000,2021-12-23t11:46:00.000,2021-12-23t11:46:00.000,2021-12-23t11:46:00.000,corendon air,,1.0,,0,1.88,1516,1014,30.7928,36.9003,0
arrival,landed,limc,45.0,2021-12-23t07:00:00.000,2021-12-23t07:00:00.000,2021-12-23t07:45:00.000,2021-12-23t07:45:00.000,2021-12-23t07:45:00.000,tlv,llbg,2021-12-23t11:55:00.000,2021-12-23t12:10:00.000,2021-12-23t12:11:00.000,2021-12-23t12:11:00.000,2021-12-23t12:11:00.000,easyjet,,16.0,,0,1.88,1516,1014,8.7231,45.63,0
arrival,landed,obbi,0.0,2021-12-23t10:00:00.000,2021-12-23t10:00:00.000,2021-12-23t09:58:00.000,2021-12-23t09:58:00.000,2021-12-23t09:58:00.000,tlv,llbg,2021-12-23t12:00:00.000,2021-12-23t11:44:00.000,2021-12-23t11:51:00.000,2021-12-23t11:51:00.000,2021-12-23t11:51:00.000,gulf air,,0.0,,0,1.88,1516,1014,50.6337,26.2708,0
arrival,scheduled,eblg,0.0,2021-12-23t06:45:00.000,,,,,tlv,llbg,2021-12-23t12:00:00.000,,,,,el al,,0.0,,0,1.88,1516,1014,5.4428,50.6364,0
arrival,landed,umms,17.0,2021-12-23t08:40:00.000,2021-12-23t08:40:00.000,2021-12-23t08:57:00.000,2021-12-23t08:57:00.000,2021-12-23t08:57:00.000,tlv,llbg,2021-12-23t12:20:00.000,2021-12-23t12:17:00.000,2021-12-23t12:17:00.000,2021-12-23t12:17:00.000,2021-12-23t12:17:00.000,belavia,,0.0,,0,1.88,1516,1014,28.0308,53.8825,0
arrival,landed,lfsb,0.0,2021-12-23t07:20:00.000,2021-12-23t07:20:00.000,2021-12-23t07:16:00.000,2021-12-23t07:16:00.000,2021-12-23t07:16:00.000,tlv,llbg,2021-12-23t12:25:00.000,2021-12-23t11:57:00.000,2021-12-23t12:00:00.000,2021-12-23t12:00:00.000,2021-12-23t12:00:00.000,easyjet,,0.0,,0,1.88,1516,1014,7.5292,47.59,0
arrival,landed,lgav,21.0,2021-12-23t10:40:00.000,2021-12-23t10:40:00.000,2021-12-23t11:01:00.000,2021-12-23t11:01:00.000,2021-12-23t11:01:00.000,tlv,llbg,2021-12-23t12:30:00.000,2021-12-23t12:30:00.000,2021-12-23t12:31:00.000,2021-12-23t12:31:00.000,2021-12-23t12:31:00.000,el al,,2.0,,0,1.88,1516,1014,23.9445,37.9367,0
arrival,scheduled,lfll,140.0,2021-12-23t07:15:00.000,2021-12-23t09:25:00.000,2021-12-23t09:35:00.000,2021-12-23t09:35:00.000,2021-12-23t09:35:00.000,tlv,llbg,2021-12-23t12:30:00.000,2021-12-23t14:12:00.000,,,,transavia france,,102.0,,0,1.88,1516,1014,5.0811,45.7256,0
arrival,landed,liph,18.0,2021-12-23t08:00:00.000,2021-12-23t08:00:00.000,2021-12-23t08:18:00.000,2021-12-23t08:18:00.000,2021-12-23t08:18:00.000,tlv,llbg,2021-12-23t12:40:00.000,2021-12-23t12:22:00.000,2021-12-23t12:27:00.000,2021-12-23t12:27:00.000,2021-12-23t12:27:00.000,ryanair,,0.0,,0,1.88,1516,1014,12.1978,45.6508,0
arrival,landed,uudd,49.0,2021-12-23t09:30:00.000,2021-12-23t10:12:00.000,2021-12-23t10:19:00.000,2021-12-23t10:19:00.000,2021-12-23t10:19:00.000,tlv,llbg,2021-12-23t12:40:00.000,2021-12-23t12:53:00.000,2021-12-23t12:57:00.000,2021-12-23t12:57:00.000,2021-12-23t12:57:00.000,s7 airlines,ely,17.0,,0,1.88,1516,1014,37.9064,55.4086,0
arrival,landed,uudd,49.0,2021-12-23t09:30:00.000,2021-12-23t10:12:00.000,2021-12-23t10:19:00.000,2021-12-23t10:19:00.000,2021-12-23t10:19:00.000,tlv,llbg,2021-12-23t12:40:00.000,2021-12-23t12:53:00.000,2021-12-23t12:57:00.000,2021-12-23t12:57:00.000,2021-12-23t12:57:00.000,el al,,17.0,,0,1.88,1516,1014,37.9064,55.4086,0
arrival,cancelled,lfpo,0.0,2021-12-23t07:05:00.000,,,,,tlv,llbg,2021-12-23t12:45:00.000,,,,,transavia france,,0.0,,0,1.88,1516,1014,2.3794,48.7233,1
arrival,landed,ukbb,39.0,2021-12-23t09:45:00.000,2021-12-23t09:45:00.000,2021-12-23t10:23:00.000,2021-12-23t10:23:00.000,2021-12-23t10:23:00.000,tlv,llbg,2021-12-23t12:55:00.000,2021-12-23t13:05:00.000,2021-12-23t13:05:00.000,2021-12-23t13:05:00.000,2021-12-23t13:05:00.000,uia,,11.0,,0,1.88,1516,1014,30.8933,50.3447,0
arrival,landed,eham,9.0,2021-12-23t07:15:00.000,2021-12-23t07:15:00.000,2021-12-23t07:24:00.000,2021-12-23t07:24:00.000,2021-12-23t07:24:00.000,tlv,llbg,2021-12-23t13:00:00.000,2021-12-23t12:19:00.000,2021-12-23t12:22:00.000,2021-12-23t12:22:00.000,2021-12-23t12:22:00.000,easyjet,,0.0,,0,1.88,1516,1014,4.7642,52.3081,0
arrival,landed,ugsb,32.0,2021-12-23t12:45:00.000,,2021-12-23t13:16:00.000,2021-12-23t13:16:00.000,2021-12-23t13:16:00.000,tlv,llbg,2021-12-23t13:10:00.000,2021-12-23t13:24:00.000,2021-12-23t13:24:00.000,2021-12-23t13:24:00.000,2021-12-23t13:24:00.000,israir airlines,,14.0,,1,1.88,1516,1014,41.5994,41.6102,0
arrival,cancelled,kewr,0.0,2021-12-22t20:00:00.000,,,,,tlv,llbg,2021-12-23t13:20:00.000,,,,,el al,,0.0,,0,1.84,1418,924,-74.1687,40.6925,1
arrival,scheduled,ltfj,0.0,2021-12-23t12:25:00.000,,,,,tlv,llbg,2021-12-23t13:30:00.000,,,,,pegasus,,0.0,,1,1.88,1516,1014,29.3092,40.8983,0
arrival,landed,ulli,48.0,2021-12-23t09:30:00.000,2021-12-23t09:30:00.000,2021-12-23t10:18:00.000,2021-12-23t10:18:00.000,2021-12-23t10:18:00.000,tlv,llbg,2021-12-23t13:30:00.000,2021-12-23t13:31:00.000,2021-12-23t13:33:00.000,2021-12-23t13:33:00.000,2021-12-23t13:33:00.000,aeroflot,,3.0,,1,1.88,1516,1014,30.2625,59.8003,0
arrival,scheduled,limc,134.0,2021-12-23t07:00:00.000,2021-12-23t08:35:00.000,2021-12-23t09:14:00.000,2021-12-23t09:14:00.000,2021-12-23t09:14:00.000,tlv,llbg,2021-12-23t11:55:00.000,2021-12-23t13:46:00.000,,,,mistral air,,111.0,,0,1.88,1516,1014,8.7231,45.63,0
arrival,landed,epmo,14.0,2021-12-23t08:50:00.000,2021-12-23t08:50:00.000,2021-12-23t09:03:00.000,2021-12-23t09:03:00.000,2021-12-23t09:03:00.000,tlv,llbg,2021-12-23t13:35:00.000,2021-12-23t13:14:00.000,2021-12-23t13:16:00.000,2021-12-23t13:16:00.000,2021-12-23t13:16:00.000,ryanair,,0.0,,0,1.88,1516,1014,20.6519,52.4511,0
arrival,landed,limf,22.0,2021-12-23t08:35:00.000,2021-12-23t08:35:00.000,2021-12-23t08:56:00.000,2021-12-23t08:56:00.000,2021-12-23t08:56:00.000,tlv,llbg,2021-12-23t13:40:00.000,2021-12-23t13:27:00.000,2021-12-23t13:27:00.000,2021-12-23t13:27:00.000,2021-12-23t13:27:00.000,ryanair,,0.0,,0,1.88,1516,1014,7.6494,45.2025,0
arrival,landed,ltfm,34.0,2021-12-23t12:40:00.000,2021-12-23t12:40:00.000,2021-12-23t13:13:00.000,2021-12-23t13:13:00.000,2021-12-23t13:13:00.000,tlv,llbg,2021-12-23t13:55:00.000,2021-12-23t13:52:00.000,2021-12-23t13:53:00.000,2021-12-23t13:53:00.000,2021-12-23t13:53:00.000,turkish airlines,,0.0,,1,1.88,1516,1014,28.7519,41.2753,0
arrival,landed,ltfm,8.0,2021-12-23t13:00:00.000,,2021-12-23t13:07:00.000,2021-12-23t13:07:00.000,2021-12-23t13:07:00.000,tlv,llbg,2021-12-23t14:00:00.000,2021-12-23t13:44:00.000,2021-12-23t13:44:00.000,2021-12-23t13:44:00.000,2021-12-23t13:44:00.000,mng airlines,,0.0,,1,1.88,1516,1014,28.7519,41.2753,0
arrival,landed,lfpg,21.0,2021-12-23t08:55:00.000,2021-12-23t09:13:00.000,2021-12-23t09:16:00.000,2021-12-23t09:16:00.000,2021-12-23t09:16:00.000,tlv,llbg,2021-12-23t14:05:00.000,2021-12-23t13:58:00.000,2021-12-23t14:01:00.000,2021-12-23t14:01:00.000,2021-12-23t14:01:00.000,delta air lines,afr,0.0,,0,1.88,1516,1014,2.5478,49.0097,0
arrival,landed,lfpg,21.0,2021-12-23t08:55:00.000,2021-12-23t09:13:00.000,2021-12-23t09:16:00.000,2021-12-23t09:16:00.000,2021-12-23t09:16:00.000,tlv,llbg,2021-12-23t14:05:00.000,2021-12-23t13:58:00.000,2021-12-23t14:01:00.000,2021-12-23t14:01:00.000,2021-12-23t14:01:00.000,klm,afr,0.0,,0,1.88,1516,1014,2.5478,49.0097,0
arrival,landed,lfpg,21.0,2021-12-23t08:55:00.000,2021-12-23t09:13:00.000,2021-12-23t09:16:00.000,2021-12-23t09:16:00.000,2021-12-23t09:16:00.000,tlv,llbg,2021-12-23t14:05:00.000,2021-12-23t13:58:00.000,2021-12-23t14:01:00.000,2021-12-23t14:01:00.000,2021-12-23t14:01:00.000,air france,,0.0,,0,1.88,1516,1014,2.5478,49.0097,0
arrival,landed,ugsb,32.0,2021-12-23t13:40:00.000,,2021-12-23t14:12:00.000,2021-12-23t14:12:00.000,2021-12-23t14:12:00.000,tlv,llbg,2021-12-23t14:10:00.000,2021-12-23t14:20:00.000,2021-12-23t14:21:00.000,2021-12-23t14:21:00.000,2021-12-23t14:21:00.000,arkia israeli airlines,,12.0,,1,1.88,1516,1014,41.5994,41.6102,0
arrival,scheduled,ukbb,186.0,2021-12-23t11:00:00.000,,2021-12-23t14:06:00.000,2021-12-23t14:06:00.000,2021-12-23t14:06:00.000,tlv,llbg,2021-12-23t14:15:00.000,2021-12-23t16:53:00.000,,,,el al,,159.0,,0,1.88,1516,1014,30.8933,50.3447,0
arrival,landed,lirf,15.0,2021-12-23t10:10:00.000,2021-12-23t10:10:00.000,2021-12-23t10:24:00.000,2021-12-23t10:24:00.000,2021-12-23t10:24:00.000,tlv,llbg,2021-12-23t14:30:00.000,2021-12-23t14:16:00.000,2021-12-23t14:17:00.000,2021-12-23t14:17:00.000,2021-12-23t14:17:00.000,el al,,0.0,,0,1.88,1516,1014,12.2389,41.8003,0
arrival,landed,lfpo,9.0,2021-12-23t08:45:00.000,2021-12-23t08:45:00.000,2021-12-23t08:53:00.000,2021-12-23t08:53:00.000,2021-12-23t08:53:00.000,tlv,llbg,2021-12-23t14:30:00.000,2021-12-23t13:56:00.000,2021-12-23t13:55:00.000,2021-12-23t13:55:00.000,2021-12-23t13:55:00.000,transavia france,,0.0,,0,1.88,1516,1014,2.3794,48.7233,0
arrival,cancelled,egll,0.0,2021-12-23t07:45:00.000,,,,,tlv,llbg,2021-12-23t14:35:00.000,,,,,british airways,,0.0,,0,1.88,1516,1014,-0.4614,51.4775,1
arrival,scheduled,omdb,0.0,2021-12-23t12:50:00.000,,,,,tlv,llbg,2021-12-23t14:40:00.000,,,,,el al,,0.0,,0,1.88,1516,1014,55.3644,25.2528,0
arrival,landed,ukbb,59.0,2021-12-23t11:30:00.000,2021-12-23t12:00:00.000,2021-12-23t12:28:00.000,2021-12-23t12:28:00.000,2021-12-23t12:28:00.000,tlv,llbg,2021-12-23t14:40:00.000,2021-12-23t15:13:00.000,2021-12-23t15:10:00.000,2021-12-23t15:10:00.000,2021-12-23t15:10:00.000,skyup airlines,,31.0,,0,1.88,1516,1014,30.8933,50.3447,0
arrival,scheduled,ugsb,0.0,2021-12-23t14:15:00.000,,,,,tlv,llbg,2021-12-23t14:40:00.000,,,,,israir airlines,,0.0,,1,1.88,1516,1014,41.5994,41.6102,0
arrival,landed,loww,19.0,2021-12-23t10:25:00.000,2021-12-23t10:25:00.000,2021-12-23t10:43:00.000,2021-12-23t10:43:00.000,2021-12-23t10:43:00.000,tlv,llbg,2021-12-23t14:50:00.000,2021-12-23t14:38:00.000,2021-12-23t14:40:00.000,2021-12-23t14:40:00.000,2021-12-23t14:40:00.000,austrian,,0.0,,0,1.88,1516,1014,16.5697,48.1103,0
arrival,landed,lhbp,3.0,2021-12-23t10:45:00.000,2021-12-23t10:45:00.000,2021-12-23t10:47:00.000,2021-12-23t10:47:00.000,2021-12-23t10:47:00.000,tlv,llbg,2021-12-23t14:55:00.000,2021-12-23t14:27:00.000,2021-12-23t14:29:00.000,2021-12-23t14:29:00.000,2021-12-23t14:29:00.000,el al,,0.0,,0,1.88,1516,1014,19.2619,47.4394,0
arrival,active,ebbr,27.0,2021-12-23t09:40:00.000,2021-12-23t09:50:00.000,2021-12-23t10:06:00.000,2021-12-23t10:06:00.000,2021-12-23t10:06:00.000,tlv,llbg,2021-12-23t15:10:00.000,2021-12-23t15:00:00.000,,,,brussels airlines,,0.0,,0,1.88,1516,1014,4.4844,50.9014,0
arrival,landed,eddf,27.0,2021-12-23t10:10:00.000,2021-12-23t10:10:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,tlv,llbg,2021-12-23t15:15:00.000,2021-12-23t15:10:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,air canada,dlh,1.0,,0,1.88,1516,1014,8.5705,50.0333,0
arrival,landed,eddf,27.0,2021-12-23t10:10:00.000,2021-12-23t10:10:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,tlv,llbg,2021-12-23t15:15:00.000,2021-12-23t15:10:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,ana,dlh,1.0,,0,1.88,1516,1014,8.5705,50.0333,0
arrival,landed,eddf,27.0,2021-12-23t10:10:00.000,2021-12-23t10:10:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,tlv,llbg,2021-12-23t15:15:00.000,2021-12-23t15:10:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,brussels airlines,dlh,1.0,,0,1.88,1516,1014,8.5705,50.0333,0
arrival,landed,eddf,27.0,2021-12-23t10:10:00.000,2021-12-23t10:10:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,tlv,llbg,2021-12-23t15:15:00.000,2021-12-23t15:10:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,united airlines,dlh,1.0,,0,1.88,1516,1014,8.5705,50.0333,0
arrival,landed,eddf,27.0,2021-12-23t10:10:00.000,2021-12-23t10:10:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,2021-12-23t10:37:00.000,tlv,llbg,2021-12-23t15:15:00.000,2021-12-23t15:10:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,2021-12-23t15:16:00.000,lufthansa,,1.0,,0,1.88,1516,1014,8.5705,50.0333,0
arrival,landed,uudd,30.0,2021-12-23t12:10:00.000,2021-12-23t12:37:00.000,2021-12-23t12:40:00.000,2021-12-23t12:40:00.000,2021-12-23t12:40:00.000,tlv,llbg,2021-12-23t15:20:00.000,2021-12-23t15:20:00.000,2021-12-23t15:18:00.000,2021-12-23t15:18:00.000,2021-12-23t15:18:00.000,s7 airlines,ely,0.0,,0,1.88,1516,1014,37.9064,55.4086,0
arrival,landed,uudd,30.0,2021-12-23t12:10:00.000,2021-12-23t12:37:00.000,2021-12-23t12:40:00.000,2021-12-23t12:40:00.000,2021-12-23t12:40:00.000,tlv,llbg,2021-12-23t15:20:00.000,2021-12-23t15:20:00.000,2021-12-23t15:18:00.000,2021-12-23t15:18:00.000,2021-12-23t15:18:00.000,el al,,0.0,,0,1.88,1516,1014,37.9064,55.4086,0
arrival,cancelled,kmia,138.0,2021-12-22t20:35:00.000,2021-12-22t22:53:00.000,,,,tlv,llbg,2021-12-23t15:30:00.000,,,,,american airlines,,0.0,,0,1.84,1418,924,-80.2901,25.7954,1
arrival,scheduled,lkpr,61.0,2021-12-23t11:00:00.000,2021-12-23t11:00:00.000,2021-12-23t12:01:00.000,2021-12-23t12:01:00.000,2021-12-23t12:01:00.000,tlv,llbg,2021-12-23t15:35:00.000,2021-12-23t16:15:00.000,,,,israir airlines,,40.0,142,0,1.88,1516,1014,14.26,50.1008,0
arrival,landed,omdb,21.0,2021-12-23t13:50:00.000,2021-12-23t13:50:00.000,2021-12-23t14:10:00.000,2021-12-23t14:10:00.000,2021-12-23t14:10:00.000,tlv,llbg,2021-12-23t15:40:00.000,2021-12-23t15:26:00.000,2021-12-23t15:26:00.000,2021-12-23t15:26:00.000,2021-12-23t15:26:00.000,arkia israeli airlines,,0.0,,0,1.88,1516,1014,55.3644,25.2528,0
arrival,landed,lukk,35.0,2021-12-23t13:10:00.000,,2021-12-23t13:44:00.000,2021-12-23t13:44:00.000,2021-12-23t13:44:00.000,tlv,llbg,2021-12-23t15:50:00.000,2021-12-23t16:38:00.000,2021-12-23t16:04:00.000,2021-12-23t16:04:00.000,2021-12-23t16:04:00.000,fly one,,14.0,,0,1.88,1516,1014,28.9308,46.9278,0
arrival,landed,lbsf,17.0,2021-12-23t13:30:00.000,2021-12-23t13:30:00.000,2021-12-23t13:47:00.000,2021-12-23t13:47:00.000,2021-12-23t13:47:00.000,tlv,llbg,2021-12-23t15:55:00.000,2021-12-23t15:47:00.000,2021-12-23t15:49:00.000,2021-12-23t15:49:00.000,2021-12-23t15:49:00.000,air serbia,lzb,0.0,,0,1.88,1516,1014,23.4083,42.695,0
arrival,landed,lbsf,17.0,2021-12-23t13:30:00.000,2021-12-23t13:30:00.000,2021-12-23t13:47:00.000,2021-12-23t13:47:00.000,2021-12-23t13:47:00.000,tlv,llbg,2021-12-23t15:55:00.000,2021-12-23t15:47:00.000,2021-12-23t15:49:00.000,2021-12-23t15:49:00.000,2021-12-23t15:49:00.000,bulgaria air,,0.0,,0,1.88,1516,1014,23.4083,42.695,0
arrival,landed,limc,41.0,2021-12-23t11:15:00.000,2021-12-23t11:46:00.000,2021-12-23t11:56:00.000,2021-12-23t11:56:00.000,2021-12-23t11:56:00.000,tlv,llbg,2021-12-23t16:00:00.000,2021-12-23t16:15:00.000,2021-12-23t16:17:00.000,2021-12-23t16:17:00.000,2021-12-23t16:17:00.000,american airlines,ely,17.0,,0,1.88,1516,1014,8.7231,45.63,0
arrival,landed,limc,41.0,2021-12-23t11:15:00.000,2021-12-23t11:46:00.000,2021-12-23t11:56:00.000,2021-12-23t11:56:00.000,2021-12-23t11:56:00.000,tlv,llbg,2021-12-23t16:00:00.000,2021-12-23t16:15:00.000,2021-12-23t16:17:00.000,2021-12-23t16:17:00.000,2021-12-23t16:17:00.000,el al,,17.0,,0,1.88,1516,1014,8.7231,45.63,0
arrival,cancelled,lsgg,0.0,2021-12-23t11:00:00.000,,,,,tlv,llbg,2021-12-23t16:00:00.000,,,,,el al,,0.0,,0,1.88,1516,1014,6.1094,46.2383,1
arrival,landed,lhbp,74.0,2021-12-23t11:45:00.000,2021-12-23t11:45:00.000,2021-12-23t12:58:00.000,2021-12-23t12:58:00.000,2021-12-23t12:58:00.000,tlv,llbg,2021-12-23t16:00:00.000,2021-12-23t16:40:00.000,2021-12-23t16:41:00.000,2021-12-23t16:41:00.000,2021-12-23t16:41:00.000,israir airlines,,42.0,,0,1.88,1516,1014,19.2619,47.4394,0
arrival,landed,omdb,0.0,2021-12-23t14:15:00.000,,,,,tlv,llbg,2021-12-23t16:05:00.000,2021-12-23t16:21:00.000,2021-12-23t16:19:00.000,2021-12-23t16:19:00.000,2021-12-23t16:19:00.000,israir airlines,,14.0,,0,1.88,1516,1014,55.3644,25.2528,0
arrival,landed,kewr,61.0,2021-12-22t23:05:00.000,2021-12-22t23:39:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,tlv,llbg,2021-12-23t16:20:00.000,2021-12-23t16:46:00.000,2021-12-23t16:50:00.000,2021-12-23t16:50:00.000,2021-12-23t16:50:00.000,united airlines,,31.0,,0,1.84,1418,924,-74.1687,40.6925,0
arrival,scheduled,ebbr,18.0,2021-12-23t03:45:00.000,2021-12-23t04:03:00.000,,,,tlv,llbg,2021-12-23t08:54:00.000,,,,,eat leipzig,,0.0,,0,1.88,1516,1014,4.4844,50.9014,0
arrival,landed,lkpr,13.0,2021-12-23t11:45:00.000,2021-12-23t11:45:00.000,2021-12-23t11:58:00.000,2021-12-23t11:58:00.000,2021-12-23t11:58:00.000,tlv,llbg,2021-12-23t16:25:00.000,2021-12-23t16:13:00.000,2021-12-23t16:22:00.000,2021-12-23t16:22:00.000,2021-12-23t16:22:00.000,el al,,0.0,141,0,1.88,1516,1014,14.26,50.1008,0
arrival,scheduled,lebl,0.0,2021-12-23t11:30:00.000,,,,,tlv,llbg,2021-12-23t16:40:00.000,,,,,american airlines,ely,0.0,,0,1.88,1516,1014,2.0783,41.2969,0
arrival,scheduled,lebl,0.0,2021-12-23t11:30:00.000,,,,,tlv,llbg,2021-12-23t16:40:00.000,,,,,iberia,ely,0.0,,0,1.88,1516,1014,2.0783,41.2969,0
arrival,scheduled,lebl,0.0,2021-12-23t11:30:00.000,,,,,tlv,llbg,2021-12-23t16:40:00.000,,,,,el al,,0.0,,0,1.88,1516,1014,2.0783,41.2969,0
arrival,cancelled,lclk,0.0,2021-12-23t16:00:00.000,2021-12-23t16:00:00.000,,,,tlv,llbg,2021-12-23t16:46:00.000,,,,,international jet management,,0.0,,0,1.88,1516,1014,33.6303,34.8789,1
arrival,scheduled,ltba,49.0,2021-12-23t06:00:00.000,2021-12-23t06:20:00.000,2021-12-23t06:48:00.000,2021-12-23t06:48:00.000,2021-12-23t06:48:00.000,tlv,llbg,2021-12-23t06:49:00.000,2021-12-23t07:17:00.000,,,,turkish airlines,,29.0,,1,1.88,1516,1014,28.8142,40.9761,0
arrival,scheduled,eddp,30.0,2021-12-23t04:40:00.000,2021-12-23t05:10:00.000,,,,tlv,llbg,2021-12-23t09:33:00.000,,,,,eat leipzig,,0.0,,0,1.88,1516,1014,12.2364,51.424,0
arrival,cancelled,lkpr,0.0,2021-12-23t11:40:00.000,,,,,tlv,llbg,2021-12-23t13:20:00.000,,,,,blue bird airways,,0.0,141,0,1.88,1516,1014,14.26,50.1008,1
arrival,landed,eham,32.0,2021-12-23t11:35:00.000,2021-12-23t12:11:00.000,2021-12-23t12:07:00.000,2021-12-23t12:07:00.000,2021-12-23t12:07:00.000,tlv,llbg,2021-12-23t17:00:00.000,2021-12-23t16:57:00.000,2021-12-23t16:58:00.000,2021-12-23t16:58:00.000,2021-12-23t16:58:00.000,american airlines,ely,0.0,,0,1.88,1516,1014,4.7642,52.3081,0
arrival,landed,eham,32.0,2021-12-23t11:35:00.000,2021-12-23t12:11:00.000,2021-12-23t12:07:00.000,2021-12-23t12:07:00.000,2021-12-23t12:07:00.000,tlv,llbg,2021-12-23t17:00:00.000,2021-12-23t16:57:00.000,2021-12-23t16:58:00.000,2021-12-23t16:58:00.000,2021-12-23t16:58:00.000,el al,,0.0,,0,1.88,1516,1014,4.7642,52.3081,0
arrival,landed,ebbr,24.0,2021-12-23t03:45:00.000,,2021-12-23t04:09:00.000,2021-12-23t04:09:00.000,2021-12-23t04:09:00.000,tlv,llbg,2021-12-23t08:54:00.000,2021-12-23t08:58:00.000,2021-12-23t08:53:00.000,2021-12-23t08:53:00.000,2021-12-23t08:53:00.000,dhl air,,0.0,,0,1.88,1516,1014,4.4844,50.9014,0
arrival,scheduled,ukbb,0.0,2021-12-23t13:50:00.000,2021-12-23t13:50:00.000,,,,tlv,llbg,2021-12-23t17:05:00.000,,,,,el al,,0.0,,0,1.88,1516,1014,30.8933,50.3447,0
arrival,landed,kjfk,15.0,2021-12-22t23:50:00.000,2021-12-23t00:01:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,tlv,llbg,2021-12-23t17:10:00.000,2021-12-23t16:41:00.000,2021-12-23t16:45:00.000,2021-12-23t16:45:00.000,2021-12-23t16:45:00.000,aeromexico,ely,0.0,,0,1.84,1418,924,-73.7787,40.6399,0
arrival,landed,kjfk,15.0,2021-12-22t23:50:00.000,2021-12-23t00:01:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,tlv,llbg,2021-12-23t17:10:00.000,2021-12-23t16:41:00.000,2021-12-23t16:45:00.000,2021-12-23t16:45:00.000,2021-12-23t16:45:00.000,aerolineas argentinas,ely,0.0,,0,1.84,1418,924,-73.7787,40.6399,0
arrival,landed,kjfk,15.0,2021-12-22t23:50:00.000,2021-12-23t00:01:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,2021-12-23t00:05:00.000,tlv,llbg,2021-12-23t17:10:00.000,2021-12-23t16:41:00.000,2021-12-23t16:45:00.000,2021-12-23t16:45:00.000,2021-12-23t16:45:00.000,el al,,0.0,,0,1.84,1418,924,-73.7787,40.6399,0
arrival,landed,kjfk,19.0,2021-12-23t00:05:00.000,2021-12-23t00:26:00.000,2021-12-23t00:23:00.000,2021-12-23t00:23:00.000,2021-12-23t00:23:00.000,tlv,llbg,2021-12-23t17:15:00.000,2021-12-23t17:03:00.000,2021-12-23t17:08:00.000,2021-12-23t17:08:00.000,2021-12-23t17:08:00.000,jetblue airways,aal,0.0,,0,1.88,1516,1014,-73.7787,40.6399,0
arrival,landed,kjfk,19.0,2021-12-23t00:05:00.000,2021-12-23t00:26:00.000,2021-12-23t00:23:00.000,2021-12-23t00:23:00.000,2021-12-23t00:23:00.000,tlv,llbg,2021-12-23t17:15:00.000,2021-12-23t17:03:00.000,2021-12-23t17:08:00.000,2021-12-23t17:08:00.000,2021-12-23t17:08:00.000,american airlines,,0.0,,0,1.88,1516,1014,-73.7787,40.6399,0
arrival,landed,egkk,6.0,2021-12-23t10:10:00.000,2021-12-23t10:03:00.000,2021-12-23t10:15:00.000,2021-12-23t10:15:00.000,2021-12-23t10:15:00.000,tlv,llbg,2021-12-23t17:15:00.000,2021-12-23t16:43:00.000,2021-12-23t16:47:00.000,2021-12-23t16:47:00.000,2021-12-23t16:47:00.000,easyjet,,0.0,,0,1.88,1516,1014,-0.1903,51.1481,0
arrival,landed,kjfk,7.0,2021-12-22t23:45:00.000,2021-12-23t00:07:00.000,2021-12-22t23:52:00.000,2021-12-22t23:52:00.000,2021-12-22t23:52:00.000,tlv,llbg,2021-12-23t17:20:00.000,2021-12-23t16:55:00.000,2021-12-23t16:55:00.000,2021-12-23t16:55:00.000,2021-12-23t16:55:00.000,delta air lines,,0.0,,0,1.84,1418,924,-73.7787,40.6399,0
