,type,status,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,codeshared.airline.icaoCode,arrival.delay,arrival.baggage,Bad_Weather_today,R,new_sick_per_day,avg_for_7_days,longitude,latitude,cancel
4668,departure,active,llbg,9,2021-12-08t12:30:00.000,2021-12-08t12:30:00.000,2021-12-08t12:39:00.000,2021-12-08t12:39:00.000,2021-12-08t12:39:00.000,dxb,omdb,2021-12-08t17:40:00.000,2021-12-08t17:17:00.000,,,,el al,,0,,0,1.14,715,558,34.8856,32.0094,0
4669,departure,active,llbg,13,2021-12-08t12:40:00.000,2021-12-08t12:40:00.000,2021-12-08t12:53:00.000,2021-12-08t12:53:00.000,2021-12-08t12:53:00.000,ayt,ltai,2021-12-08t15:20:00.000,2021-12-08t15:03:00.000,,,,pegasus,,0,104,0,1.14,715,558,34.8856,32.0094,0
4670,departure,scheduled,llbg,74,2021-12-08t13:00:00.000,2021-12-08t14:14:00.000,,,,auh,omaa,2021-12-08t18:20:00.000,,,,,el al,etd,0,,0,1.14,715,558,34.8856,32.0094,0
4671,departure,scheduled,llbg,74,2021-12-08t13:00:00.000,2021-12-08t14:14:00.000,,,,auh,omaa,2021-12-08t18:20:00.000,,,,,etihad airways,,0,,0,1.14,715,558,34.8856,32.0094,0
4672,departure,active,llbg,21,2021-12-08t13:00:00.000,2021-12-08t13:00:00.000,2021-12-08t13:20:00.000,2021-12-08t13:20:00.000,2021-12-08t13:20:00.000,bud,lhbp,2021-12-08t15:40:00.000,2021-12-08t15:28:00.000,,,,ryanair,,0,,0,1.14,715,558,34.8856,32.0094,0
4673,departure,active,llbg,21,2021-12-08t13:10:00.000,2021-12-08t13:10:00.000,2021-12-08t13:31:00.000,2021-12-08t13:31:00.000,2021-12-08t13:31:00.000,fco,lirf,2021-12-08t15:50:00.000,2021-12-08t15:49:00.000,,,,arkia israeli airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4674,departure,active,llbg,16,2021-12-08t13:25:00.000,,2021-12-08t13:40:00.000,2021-12-08t13:40:00.000,2021-12-08t13:40:00.000,ath,lgav,2021-12-08t15:40:00.000,2021-12-08t15:34:00.000,,,,israir airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4675,departure,active,llbg,7,2021-12-08t13:30:00.000,2021-12-08t13:40:00.000,2021-12-08t13:36:00.000,2021-12-08t13:36:00.000,2021-12-08t13:36:00.000,jfk,kjfk,2021-12-08t18:30:00.000,2021-12-08t18:06:00.000,,,,aeromexico,ely,0,,0,1.14,715,558,34.8856,32.0094,0
4676,departure,active,llbg,7,2021-12-08t13:30:00.000,2021-12-08t13:40:00.000,2021-12-08t13:36:00.000,2021-12-08t13:36:00.000,2021-12-08t13:36:00.000,jfk,kjfk,2021-12-08t18:30:00.000,2021-12-08t18:06:00.000,,,,aerolineas argentinas,ely,0,,0,1.14,715,558,34.8856,32.0094,0
4677,departure,active,llbg,7,2021-12-08t13:30:00.000,2021-12-08t13:40:00.000,2021-12-08t13:36:00.000,2021-12-08t13:36:00.000,2021-12-08t13:36:00.000,jfk,kjfk,2021-12-08t18:30:00.000,2021-12-08t18:06:00.000,,,,el al,,0,,0,1.14,715,558,34.8856,32.0094,0
4678,departure,active,llbg,7,2021-12-08t13:35:00.000,2021-12-08t13:35:00.000,2021-12-08t13:42:00.000,2021-12-08t13:42:00.000,2021-12-08t13:42:00.000,nap,lirn,2021-12-08t15:50:00.000,2021-12-08t15:45:00.000,,,,ryanair,,0,,0,1.14,715,558,34.8856,32.0094,0
4679,departure,active,llbg,14,2021-12-08t13:50:00.000,2021-12-08t14:07:00.000,2021-12-08t14:03:00.000,2021-12-08t14:03:00.000,2021-12-08t14:03:00.000,lis,lppt,2021-12-08t17:50:00.000,2021-12-08t17:31:00.000,,,,tap air portugal,ely,0,,0,1.14,715,558,34.8856,32.0094,0
4680,departure,active,llbg,14,2021-12-08t13:50:00.000,2021-12-08t14:07:00.000,2021-12-08t14:03:00.000,2021-12-08t14:03:00.000,2021-12-08t14:03:00.000,lis,lppt,2021-12-08t17:50:00.000,2021-12-08t17:31:00.000,,,,el al,,0,,0,1.14,715,558,34.8856,32.0094,0
4681,departure,active,llbg,6,2021-12-08t14:00:00.000,2021-12-08t14:00:00.000,2021-12-08t14:06:00.000,2021-12-08t14:06:00.000,2021-12-08t14:06:00.000,ory,lfpo,2021-12-08t18:10:00.000,2021-12-08t17:34:00.000,,,,transavia france,,0,,0,1.14,715,558,34.8856,32.0094,0
4682,departure,active,llbg,1,2021-12-08t14:00:00.000,2021-12-08t14:00:00.000,2021-12-08t14:01:00.000,2021-12-08t14:01:00.000,2021-12-08t14:01:00.000,ams,eham,2021-12-08t18:10:00.000,2021-12-08t17:42:00.000,,,,easyjet,,0,,0,1.14,715,558,34.8856,32.0094,0
4683,departure,active,llbg,15,2021-12-08t14:25:00.000,,2021-12-08t14:39:00.000,2021-12-08t14:39:00.000,2021-12-08t14:39:00.000,dxb,omdb,2021-12-08t19:35:00.000,2021-12-08t19:19:00.000,,,,el al,,0,,0,1.14,715,558,34.8856,32.0094,0
4684,departure,active,llbg,17,2021-12-08t14:25:00.000,2021-12-08t14:25:00.000,2021-12-08t14:42:00.000,2021-12-08t14:42:00.000,2021-12-08t14:42:00.000,kbp,ukbb,2021-12-08t17:50:00.000,2021-12-08t17:42:00.000,,,,israir airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4685,departure,active,llbg,0,2021-12-08t14:35:00.000,2021-12-08t14:35:00.000,,,,kbp,ukbb,2021-12-08t17:45:00.000,,,,,uia,,0,,0,1.14,715,558,34.8856,32.0094,0
4686,departure,active,llbg,30,2021-12-08t14:50:00.000,2021-12-08t15:20:00.000,,,,ist,ltfm,2021-12-08t18:00:00.000,,,,,air serbia,thy,0,,0,1.14,715,558,34.8856,32.0094,0
4687,departure,active,llbg,30,2021-12-08t14:50:00.000,2021-12-08t15:20:00.000,,,,ist,ltfm,2021-12-08t18:00:00.000,,,,,turkish airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4688,departure,active,llbg,4,2021-12-08t15:15:00.000,2021-12-08t15:28:00.000,2021-12-08t15:18:00.000,2021-12-08t15:18:00.000,2021-12-08t15:18:00.000,lhr,egll,2021-12-08t18:45:00.000,2021-12-08t17:57:00.000,,,,aeromexico,ely,0,,0,1.14,715,558,34.8856,32.0094,0
4689,departure,active,llbg,4,2021-12-08t15:15:00.000,2021-12-08t15:28:00.000,2021-12-08t15:18:00.000,2021-12-08t15:18:00.000,2021-12-08t15:18:00.000,lhr,egll,2021-12-08t18:45:00.000,2021-12-08t17:57:00.000,,,,el al,,0,,0,1.14,715,558,34.8856,32.0094,0
4690,departure,active,llbg,17,2021-12-08t15:15:00.000,2021-12-08t15:15:00.000,2021-12-08t15:32:00.000,2021-12-08t15:32:00.000,2021-12-08t15:32:00.000,ltn,eggw,2021-12-08t18:50:00.000,2021-12-08t18:35:00.000,,,,easyjet,,0,,0,1.14,715,558,34.8856,32.0094,0
4691,departure,active,llbg,22,2021-12-08t15:55:00.000,2021-12-08t16:19:00.000,2021-12-08t16:17:00.000,2021-12-08t16:17:00.000,2021-12-08t16:17:00.000,cdg,lfpg,2021-12-08t19:35:00.000,2021-12-08t19:33:00.000,,,,klm,afr,0,30,0,1.14,715,558,34.8856,32.0094,0
4692,departure,active,llbg,22,2021-12-08t15:55:00.000,2021-12-08t16:19:00.000,2021-12-08t16:17:00.000,2021-12-08t16:17:00.000,2021-12-08t16:17:00.000,cdg,lfpg,2021-12-08t19:35:00.000,2021-12-08t19:33:00.000,,,,air france,,0,30,0,1.14,715,558,34.8856,32.0094,0
4693,departure,active,llbg,0,2021-12-08t15:55:00.000,2021-12-08t15:55:00.000,,,,saw,ltfj,2021-12-08t19:10:00.000,,,,,pegasus,,0,,0,1.14,715,558,34.8856,32.0094,0
4694,departure,active,llbg,15,2021-12-08t16:05:00.000,2021-12-08t16:05:00.000,2021-12-08t16:19:00.000,2021-12-08t16:19:00.000,2021-12-08t16:19:00.000,mad,lemd,2021-12-08t20:15:00.000,2021-12-08t19:57:00.000,,,,aeromexico,aea,0,4,0,1.14,715,558,34.8856,32.0094,0
4695,departure,active,llbg,15,2021-12-08t16:05:00.000,2021-12-08t16:05:00.000,2021-12-08t16:19:00.000,2021-12-08t16:19:00.000,2021-12-08t16:19:00.000,mad,lemd,2021-12-08t20:15:00.000,2021-12-08t19:57:00.000,,,,air europa,,0,4,0,1.14,715,558,34.8856,32.0094,0
4696,departure,active,llbg,14,2021-12-08t16:25:00.000,2021-12-08t16:25:00.000,2021-12-08t16:39:00.000,2021-12-08t16:39:00.000,2021-12-08t16:39:00.000,lhr,egll,2021-12-08t19:40:00.000,2021-12-08t19:18:00.000,,,,british airways,,0,,0,1.14,715,558,34.8856,32.0094,0
4697,departure,active,llbg,55,2021-12-08t16:25:00.000,2021-12-08t16:25:00.000,2021-12-08t17:19:00.000,2021-12-08t17:19:00.000,2021-12-08t17:19:00.000,dxb,omdb,2021-12-08t22:25:00.000,,,,,arkia israeli airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4698,departure,active,llbg,35,2021-12-08t16:25:00.000,2021-12-08t16:50:00.000,2021-12-08t17:00:00.000,2021-12-08t17:00:00.000,2021-12-08t17:00:00.000,fra,eddf,2021-12-08t20:00:00.000,2021-12-08t20:03:00.000,,,,united airlines,dlh,3,,0,1.14,715,558,34.8856,32.0094,0
4699,departure,active,llbg,35,2021-12-08t16:25:00.000,2021-12-08t16:50:00.000,2021-12-08t17:00:00.000,2021-12-08t17:00:00.000,2021-12-08t17:00:00.000,fra,eddf,2021-12-08t20:00:00.000,2021-12-08t20:03:00.000,,,,lufthansa,,3,,0,1.14,715,558,34.8856,32.0094,0
4700,departure,active,llbg,7,2021-12-08t16:50:00.000,2021-12-08t17:07:00.000,2021-12-08t16:57:00.000,2021-12-08t16:57:00.000,2021-12-08t16:57:00.000,cdg,lfpg,2021-12-08t20:55:00.000,2021-12-08t20:20:00.000,,,,aeromexico,ely,0,5,0,1.14,715,558,34.8856,32.0094,0
4701,departure,active,llbg,7,2021-12-08t16:50:00.000,2021-12-08t17:07:00.000,2021-12-08t16:57:00.000,2021-12-08t16:57:00.000,2021-12-08t16:57:00.000,cdg,lfpg,2021-12-08t20:55:00.000,2021-12-08t20:20:00.000,,,,el al,,0,5,0,1.14,715,558,34.8856,32.0094,0
4702,departure,active,llbg,12,2021-12-08t17:05:00.000,2021-12-08t17:24:00.000,2021-12-08t17:16:00.000,2021-12-08t17:16:00.000,2021-12-08t17:16:00.000,mad,lemd,2021-12-08t21:35:00.000,2021-12-08t21:09:00.000,,,,aerolineas argentinas,ely,0,5,0,1.14,715,558,34.8856,32.0094,0
4703,departure,active,llbg,12,2021-12-08t17:05:00.000,2021-12-08t17:24:00.000,2021-12-08t17:16:00.000,2021-12-08t17:16:00.000,2021-12-08t17:16:00.000,mad,lemd,2021-12-08t21:35:00.000,2021-12-08t21:09:00.000,,,,iberia,ely,0,5,0,1.14,715,558,34.8856,32.0094,0
4704,departure,active,llbg,12,2021-12-08t17:05:00.000,2021-12-08t17:24:00.000,2021-12-08t17:16:00.000,2021-12-08t17:16:00.000,2021-12-08t17:16:00.000,mad,lemd,2021-12-08t21:35:00.000,2021-12-08t21:09:00.000,,,,el al,,0,5,0,1.14,715,558,34.8856,32.0094,0
4705,departure,active,llbg,9,2021-12-08t18:00:00.000,,2021-12-08t18:09:00.000,2021-12-08t18:09:00.000,2021-12-08t18:09:00.000,ory,lfpo,2021-12-08t22:10:00.000,2021-12-08t21:43:00.000,,,,transavia france,,0,,0,1.14,715,558,34.8856,32.0094,0
4706,departure,active,llbg,17,2021-12-08t18:10:00.000,2021-12-08t18:10:00.000,2021-12-08t18:27:00.000,2021-12-08t18:27:00.000,2021-12-08t18:27:00.000,tbs,ugtb,2021-12-08t22:50:00.000,2021-12-08t22:40:00.000,,,,israir airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4707,departure,active,llbg,0,2021-12-08t18:25:00.000,2021-12-08t18:25:00.000,,,,dxb,omdb,2021-12-08t23:25:00.000,,,,,emirates,,0,,0,1.14,715,558,34.8856,32.0094,0
4708,departure,active,llbg,19,2021-12-08t18:25:00.000,2021-12-08t18:25:00.000,2021-12-08t18:43:00.000,2021-12-08t18:43:00.000,2021-12-08t18:43:00.000,zrh,lszh,2021-12-08t21:35:00.000,2021-12-08t21:39:00.000,,,,swiss,,4,,0,1.14,715,558,34.8856,32.0094,0
4709,departure,active,llbg,31,2021-12-08t18:45:00.000,2021-12-08t18:45:00.000,2021-12-08t19:16:00.000,2021-12-08t19:16:00.000,2021-12-08t19:16:00.000,ber,eddb,2021-12-08t22:00:00.000,2021-12-08t22:22:00.000,,,,ryanair,,22,b1,0,1.14,715,558,34.8856,32.0094,0
4710,departure,active,llbg,11,2021-12-08t18:50:00.000,2021-12-08t18:50:00.000,2021-12-08t19:00:00.000,2021-12-08t19:00:00.000,2021-12-08t19:00:00.000,ber,eddb,2021-12-08t22:25:00.000,2021-12-08t22:11:00.000,,,,easyjet,,0,,0,1.14,715,558,34.8856,32.0094,0
4711,departure,active,llbg,17,2021-12-08t18:50:00.000,2021-12-08t18:50:00.000,2021-12-08t19:07:00.000,2021-12-08t19:07:00.000,2021-12-08t19:07:00.000,cdg,lfpg,2021-12-08t22:45:00.000,2021-12-08t22:45:00.000,,,,asl airlines belgium,,1,,0,1.14,715,558,34.8856,32.0094,0
4712,departure,active,llbg,20,2021-12-08t19:10:00.000,2021-12-08t19:10:00.000,2021-12-08t19:29:00.000,2021-12-08t19:29:00.000,2021-12-08t19:29:00.000,svo,uuee,2021-12-09t00:35:00.000,2021-12-09t00:22:00.000,,,,aeroflot,,0,,0,1.14,715,558,34.8856,32.0094,0
4713,departure,active,llbg,52,2021-12-08t19:15:00.000,2021-12-08t19:28:00.000,2021-12-08t20:07:00.000,2021-12-08t20:07:00.000,2021-12-08t20:07:00.000,cdg,lfpg,2021-12-08t23:35:00.000,2021-12-08t23:41:00.000,,,,easyjet,,6,,0,1.14,715,558,34.8856,32.0094,0
4714,departure,active,llbg,12,2021-12-08t20:30:00.000,2021-12-08t20:30:00.000,2021-12-08t20:41:00.000,2021-12-08t20:41:00.000,2021-12-08t20:41:00.000,mla,lmml,2021-12-08t22:30:00.000,2021-12-08t22:30:00.000,,,,ryanair,,1,,0,1.14,715,558,34.8856,32.0094,0
4715,departure,active,llbg,26,2021-12-08t20:30:00.000,2021-12-08t20:54:00.000,2021-12-08t20:56:00.000,2021-12-08t20:56:00.000,2021-12-08t20:56:00.000,hkt,vtsp,2021-12-09t12:15:00.000,2021-12-09t12:02:00.000,,,,el al,,0,,0,1.14,715,558,34.8856,32.0094,0
4716,departure,active,llbg,28,2021-12-08t20:35:00.000,2021-12-08t21:03:00.000,,,,mxp,limc,2021-12-08t23:55:00.000,,,,,easyjet,,0,,0,1.14,715,558,34.8856,32.0094,0
4717,departure,active,llbg,0,2021-12-08t09:00:00.000,,2021-12-08t08:10:00.000,2021-12-08t08:10:00.000,2021-12-08t08:10:00.000,prg,lkpr,2021-12-08t11:25:00.000,2021-12-08t10:50:00.000,,,,blue bird airways,,0,11,0,1.14,715,558,34.8856,32.0094,0
4718,departure,active,llbg,30,2021-12-08t21:00:00.000,2021-12-08t21:30:00.000,,,,ist,ltfm,2021-12-09t00:15:00.000,,,,,turkish airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4719,departure,active,llbg,22,2021-12-08t05:50:00.000,2021-12-08t06:07:00.000,2021-12-08t06:11:00.000,2021-12-08t06:11:00.000,2021-12-08t06:11:00.000,auh,omaa,2021-12-08t10:41:00.000,2021-12-08t10:45:00.000,,,,etihad airways,,4,,0,1.14,715,558,34.8856,32.0094,0
4720,departure,active,llbg,21,2021-12-08t22:00:00.000,2021-12-08t22:22:00.000,2021-12-08t22:21:00.000,2021-12-08t22:21:00.000,2021-12-08t22:21:00.000,hkt,vtsp,2021-12-09t13:45:00.000,2021-12-09t13:34:00.000,,,,el al,,0,,0,1.14,715,558,34.8856,32.0094,0
4721,departure,active,llbg,12,2021-12-08t22:20:00.000,2021-12-08t22:20:00.000,2021-12-08t22:32:00.000,2021-12-08t22:32:00.000,2021-12-08t22:32:00.000,pfo,lcph,2021-12-08t23:30:00.000,2021-12-08t23:18:00.000,,,,ryanair,,0,,0,1.14,715,558,34.8856,32.0094,0
4722,departure,active,llbg,30,2021-12-08t23:10:00.000,2021-12-08t23:17:00.000,2021-12-08t23:39:00.000,2021-12-08t23:39:00.000,2021-12-08t23:39:00.000,ewr,kewr,2021-12-09t04:05:00.000,2021-12-09t04:06:00.000,,,,united airlines,,1,11,0,1.14,715,558,34.8856,32.0094,0
4723,departure,active,llbg,43,2021-12-08t23:30:00.000,2021-12-08t23:30:00.000,2021-12-09t00:13:00.000,2021-12-09t00:13:00.000,2021-12-09t00:13:00.000,otp,lrop,2021-12-09t02:15:00.000,2021-12-09t02:34:00.000,,,,tarom,,19,,0,1.14,715,558,34.8856,32.0094,0
4724,departure,active,llbg,49,2021-12-08t23:45:00.000,,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,dxb,omdb,2021-12-09t04:50:00.000,,,,,emirates,fdb,0,,0,1.14,715,558,34.8856,32.0094,0
4725,departure,active,llbg,49,2021-12-08t23:45:00.000,,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,dxb,omdb,2021-12-09t04:50:00.000,,,,,flydubai,,0,,0,1.14,715,558,34.8856,32.0094,0
4726,departure,cancelled,llbg,15,2021-12-08t11:15:00.000,2021-12-08t11:30:00.000,,,,mad,lemd,2021-12-08t15:40:00.000,,,,,iberia,,0,,0,1.14,715,558,34.8856,32.0094,1
4727,departure,active,llbg,11,2021-12-08t23:55:00.000,2021-12-08t23:49:00.000,2021-12-09t00:06:00.000,2021-12-09t00:06:00.000,2021-12-09t00:06:00.000,jfk,kjfk,2021-12-09t05:20:00.000,2021-12-09t04:44:00.000,,,,delta air lines,,0,t4,0,1.14,715,558,34.8856,32.0094,0
4728,departure,active,llbg,0,2021-12-09t00:05:00.000,2021-12-09t00:05:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,cai,heca,2021-12-09t01:35:00.000,2021-12-09t01:08:00.000,,,,lufthansa,dlh,0,,0,1.23,646,579,34.8856,32.0094,0
4729,departure,active,llbg,0,2021-12-09t00:05:00.000,2021-12-09t00:05:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,cai,heca,2021-12-09t01:35:00.000,2021-12-09t01:08:00.000,,,,lufthansa,,0,,0,1.23,646,579,34.8856,32.0094,0
4730,departure,active,llbg,17,2021-12-09t00:45:00.000,2021-12-09t01:06:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,jfk,kjfk,2021-12-09t06:05:00.000,2021-12-09t05:42:00.000,,,,jetblue airways,aal,0,,0,1.23,646,579,34.8856,32.0094,0
4731,departure,active,llbg,17,2021-12-09t00:45:00.000,2021-12-09t01:06:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,jfk,kjfk,2021-12-09t06:05:00.000,2021-12-09t05:42:00.000,,,,american airlines,,0,,0,1.23,646,579,34.8856,32.0094,0
4732,departure,active,llbg,9,2021-12-09t00:45:00.000,2021-12-09t00:45:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,add,haab,2021-12-09t06:05:00.000,2021-12-09t05:37:00.000,,,,el al,eth,0,,0,1.23,646,579,34.8856,32.0094,0
4733,departure,active,llbg,9,2021-12-09t00:45:00.000,2021-12-09t00:45:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,add,haab,2021-12-09t06:05:00.000,2021-12-09t05:37:00.000,,,,ethiopian airlines,,0,,0,1.23,646,579,34.8856,32.0094,0
4734,departure,active,llbg,23,2021-12-09t00:45:00.000,2021-12-09t00:45:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,dxb,omdb,2021-12-09t05:45:00.000,2021-12-09t05:46:00.000,,,,emirates,fdb,2,,0,1.23,646,579,34.8856,32.0094,0
4735,departure,active,llbg,23,2021-12-09t00:45:00.000,2021-12-09t00:45:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,dxb,omdb,2021-12-09t05:45:00.000,2021-12-09t05:46:00.000,,,,flydubai,,2,,0,1.23,646,579,34.8856,32.0094,0
4736,departure,active,llbg,20,2021-12-09t00:45:00.000,2021-12-09t00:55:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,jfk,kjfk,2021-12-09t05:45:00.000,2021-12-09t05:27:00.000,,,,aeromexico,ely,0,,0,1.23,646,579,34.8856,32.0094,0
4737,departure,active,llbg,20,2021-12-09t00:45:00.000,2021-12-09t00:55:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,jfk,kjfk,2021-12-09t05:45:00.000,2021-12-09t05:27:00.000,,,,aerolineas argentinas,ely,0,,0,1.23,646,579,34.8856,32.0094,0
4738,departure,active,llbg,20,2021-12-09t00:45:00.000,2021-12-09t00:55:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,jfk,kjfk,2021-12-09t05:45:00.000,2021-12-09t05:27:00.000,,,,el al,,0,,0,1.23,646,579,34.8856,32.0094,0
4739,departure,active,llbg,20,2021-12-09t00:55:00.000,2021-12-09t01:15:00.000,2021-12-09t01:14:00.000,2021-12-09t01:14:00.000,2021-12-09t01:14:00.000,sfo,ksfo,2021-12-09t06:00:00.000,2021-12-09t05:43:00.000,,,,united airlines,,0,,0,1.23,646,579,34.8856,32.0094,0
4740,departure,active,llbg,29,2021-12-09t01:00:00.000,2021-12-09t01:10:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,mia,kmia,2021-12-09t07:50:00.000,2021-12-09t07:30:00.000,,,,aerolineas argentinas,ely,0,,0,1.23,646,579,34.8856,32.0094,0
4741,departure,active,llbg,29,2021-12-09t01:00:00.000,2021-12-09t01:10:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,mia,kmia,2021-12-09t07:50:00.000,2021-12-09t07:30:00.000,,,,el al,,0,,0,1.23,646,579,34.8856,32.0094,0
4742,departure,active,llbg,24,2021-12-09t01:00:00.000,2021-12-10t01:10:00.000,2021-12-09t01:23:00.000,2021-12-09t01:23:00.000,2021-12-09t01:23:00.000,ewr,kewr,2021-12-09t06:00:00.000,2021-12-09t05:52:00.000,,,,el al,,0,1,0,1.23,646,579,34.8856,32.0094,0
4743,departure,active,llbg,12,2021-12-09t01:00:00.000,2021-12-09t01:00:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,ist,ltfm,2021-12-09t04:20:00.000,2021-12-09t03:59:00.000,,,,air serbia,thy,0,,0,1.23,646,579,34.8856,32.0094,0
4744,departure,active,llbg,12,2021-12-09t01:00:00.000,2021-12-09t01:00:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,ist,ltfm,2021-12-09t04:20:00.000,2021-12-09t03:59:00.000,,,,turkish airlines,,0,,0,1.23,646,579,34.8856,32.0094,0
4745,departure,active,llbg,27,2021-12-09t01:05:00.000,2021-12-09t01:33:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,lax,klax,2021-12-09t06:00:00.000,2021-12-09t05:58:00.000,,,,aeromexico,ely,0,,0,1.23,646,579,34.8856,32.0094,0
4746,departure,active,llbg,27,2021-12-09t01:05:00.000,2021-12-09t01:33:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,lax,klax,2021-12-09t06:00:00.000,2021-12-09t05:58:00.000,,,,el al,,0,,0,1.23,646,579,34.8856,32.0094,0
4747,departure,active,llbg,0,2021-12-09t01:15:00.000,,,,,otp,lrop,2021-12-09t04:00:00.000,,,,,blue air,,0,,0,1.23,646,579,34.8856,32.0094,0
4748,departure,active,llbg,10,2021-12-08t09:20:00.000,2021-12-08t09:35:00.000,2021-12-08t09:30:00.000,2021-12-08t09:30:00.000,2021-12-08t09:30:00.000,mad,lemd,2021-12-08t13:42:00.000,2021-12-08t13:28:00.000,,,,iberia,,0,,0,1.14,715,558,34.8856,32.0094,0
4749,departure,active,llbg,15,2021-12-08t15:20:00.000,2021-12-08t15:35:00.000,,,,bru,ebbr,2021-12-08t19:07:00.000,,,,,eat leipzig,,0,,0,1.14,715,558,34.8856,32.0094,0
4750,departure,active,llbg,8,2021-12-08t15:00:00.000,2021-12-08t15:15:00.000,2021-12-08t15:08:00.000,2021-12-08t15:08:00.000,2021-12-08t15:08:00.000,cgn,eddk,2021-12-08t18:24:00.000,2021-12-08t18:21:00.000,,,,fedex,,0,,0,1.14,715,558,34.8856,32.0094,0
4751,departure,active,llbg,4,2021-12-08t15:20:00.000,,2021-12-08t15:23:00.000,2021-12-08t15:23:00.000,2021-12-08t15:23:00.000,bru,ebbr,2021-12-08t19:07:00.000,2021-12-08t18:57:00.000,,,,dhl air,,0,,0,1.14,715,558,34.8856,32.0094,0
4752,departure,active,llbg,15,2021-12-08t20:20:00.000,2021-12-08t20:35:00.000,,,,lej,eddp,2021-12-08t23:38:00.000,,,,,eat leipzig,,0,,0,1.14,715,558,34.8856,32.0094,0
4753,departure,active,llbg,7,2021-12-08t21:12:00.000,2021-12-08t21:27:00.000,2021-12-08t21:19:00.000,2021-12-08t21:19:00.000,2021-12-08t21:19:00.000,cgn,eddk,2021-12-09t00:42:00.000,2021-12-09t00:34:00.000,,,,ups airlines,,0,,0,1.14,715,558,34.8856,32.0094,0
4754,departure,active,llbg,15,2021-12-08t20:20:00.000,2021-12-08t20:35:00.000,,,,lej,eddp,2021-12-08t23:38:00.000,,,,,dhl air,,0,,0,1.14,715,558,34.8856,32.0094,0
4755,departure,active,llbg,16,2021-12-09t05:15:00.000,2021-12-09t05:32:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,,,,air france,klm,0,22,0,1.23,646,579,34.8856,32.0094,0
4756,departure,active,llbg,16,2021-12-09t05:15:00.000,2021-12-09t05:32:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,,,,delta air lines,klm,0,22,0,1.23,646,579,34.8856,32.0094,0
4757,departure,active,llbg,16,2021-12-09t05:15:00.000,2021-12-09t05:32:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,,,,kenya airways,klm,0,22,0,1.23,646,579,34.8856,32.0094,0
4758,departure,active,llbg,16,2021-12-09t05:15:00.000,2021-12-09t05:32:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,,,,klm,,0,22,0,1.23,646,579,34.8856,32.0094,0
